ID_Funcionario,Nome,Departamento,Cargo,Data_Contratacao,Treinamentos_Completos,Tickets_Resolvidos,Tickets_Resolvidos_No_Prazo,Tempo_Medio_Atendimento_Minutos,Porcentagem_Reducao_Custos,Porcentagem_Aumento_Conversao_Apos_Melhorias,Max_Bugs_Criticos
115099,Ana Liz Guerra,TI,junior,2020-07-21,6,187.0,129.0,19.0,2.5,0.93,0.0
186824,Heloísa Peixoto,TI,junior,2015-05-20,6,116.0,58.0,68.0,4.15,9.28,1.0
346877,Kamilly Leão,TI,junior,2022-02-07,13,224.0,56.0,6.0,12.49,12.41,5.0
975122,Luísa Vargas,TI,junior,2021-08-29,12,203.0,150.0,4.0,12.99,12.81,9.0
457619,Théo Leão,TI,junior,2015-11-17,12,71.0,236.0,41.0,1.87,9.56,8.0
630433,Raul Pacheco,TI,junior,2021-03-10,3,168.0,20.0,51.0,13.25,8.97,4.0
397290,Arthur Miguel Azevedo,TI,junior,2018-02-06,10,199.0,85.0,5.0,13.74,13.36,0.0
468685,Isaque Jesus,TI,junior,2017-07-01,11,192.0,93.0,18.0,6.56,14.06,5.0
282285,Diogo Costa,TI,junior,2018-03-31,14,161.0,155.0,17.0,11.71,4.49,8.0
175619,Cauã Sales,TI,junior,2016-02-20,7,62.0,90.0,0.0,6.96,4.62,4.0
625685,Heloísa Dias,TI,junior,2023-09-29,3,152.0,297.0,57.0,10.34,8.63,2.0
477597,Allana Moraes,TI,junior,2023-03-11,1,223.0,86.0,74.0,4.87,8.04,0.0
620940,Luiza das Neves,TI,junior,2018-05-25,10,265.0,8.0,47.0,1.57,11.97,5.0
413353,Lorena Pimenta,TI,junior,2020-12-04,14,83.0,6.0,63.0,6.48,3.37,3.0
868003,Valentina Cavalcanti,TI,junior,2017-05-20,10,279.0,175.0,41.0,0.84,6.56,8.0
150719,Eloá Moreira,TI,junior,2018-10-21,9,74.0,216.0,45.0,9.59,7.88,7.0
27349,Emanuel Vieira,TI,junior,2020-12-29,8,1.0,105.0,65.0,0.04,5.39,4.0
5153,Thales da Conceição,TI,junior,2015-01-12,12,79.0,259.0,71.0,14.36,4.26,5.0
707160,Maya Lima,TI,junior,2015-01-18,7,248.0,42.0,42.0,14.55,11.5,2.0
715455,Eduarda Novaes,TI,junior,2015-03-30,12,132.0,54.0,2.0,8.48,7.58,5.0
939293,Bruna Sousa,TI,junior,2019-12-21,5,27.0,162.0,22.0,2.7,2.48,7.0
78616,Daniel Moura,TI,junior,2019-12-05,3,15.0,41.0,62.0,9.9,5.0,3.0
629555,Yuri da Cunha,TI,junior,2020-09-20,12,259.0,269.0,55.0,2.07,14.24,3.0
186480,Rael Vasconcelos,TI,junior,2016-01-22,4,173.0,153.0,12.0,5.83,8.08,6.0
806566,Amanda da Paz,TI,junior,2016-03-21,15,288.0,141.0,81.0,7.74,9.81,6.0
555588,Theodoro Moura,TI,junior,2019-07-07,12,101.0,244.0,52.0,4.1,6.08,4.0
247614,Jade Nascimento,TI,junior,2023-10-29,9,45.0,283.0,29.0,10.89,0.73,5.0
501904,Bella Borges,TI,junior,2023-09-28,11,255.0,271.0,18.0,13.27,12.61,6.0
927060,Melissa Pastor,TI,junior,2021-08-25,5,214.0,122.0,45.0,2.2,12.3,0.0
215344,Srta. Ana Laura Rezende,TI,junior,2023-09-14,2,133.0,129.0,56.0,4.31,1.5,5.0
410042,Marcelo da Conceição,TI,junior,2016-08-10,12,132.0,285.0,14.0,7.67,2.49,3.0
110979,Laís da Paz,TI,junior,2016-10-26,1,109.0,255.0,56.0,13.75,11.22,7.0
499857,Pedro Miguel Garcia,TI,junior,2019-08-15,5,289.0,279.0,7.0,10.71,11.31,2.0
948402,Yago Barbosa,TI,junior,2016-12-03,10,158.0,19.0,45.0,14.63,11.2,1.0
924407,Sr. Luiz Felipe Macedo,TI,junior,2015-10-08,7,31.0,3.0,20.0,9.49,0.5,3.0
356952,Cecilia da Cunha,TI,junior,2015-11-23,10,10.0,101.0,64.0,1.02,12.93,7.0
930523,Enrico da Mota,TI,junior,2018-12-17,9,159.0,281.0,41.0,6.11,6.18,5.0
41764,Luana Vargas,TI,junior,2016-08-12,6,250.0,237.0,32.0,1.76,13.4,7.0
418177,Laura Azevedo,TI,junior,2017-04-19,2,48.0,183.0,20.0,14.19,13.68,1.0
935937,Thiago Pimenta,TI,junior,2018-05-11,13,128.0,205.0,68.0,2.34,0.48,2.0
120805,Manuella Novais,TI,junior,2018-12-31,4,31.0,186.0,15.0,3.88,11.37,4.0
316379,Asafe da Luz,TI,junior,2015-05-03,11,19.0,254.0,41.0,12.54,7.04,4.0
393233,Zoe Albuquerque,TI,junior,2022-01-13,5,245.0,297.0,57.0,11.9,7.34,9.0
150276,Otávio Alves,TI,junior,2020-01-13,6,65.0,237.0,78.0,10.26,3.73,7.0
531064,José Miguel Martins,TI,junior,2022-08-26,14,29.0,118.0,11.0,5.05,0.57,3.0
26300,Isabelly Monteiro,TI,junior,2021-03-10,11,278.0,292.0,70.0,5.27,12.57,9.0
622413,Dra. Stephany Porto,TI,junior,2023-01-28,14,213.0,39.0,33.0,8.6,4.36,4.0
35668,Carlos Eduardo Nunes,TI,junior,2022-04-29,3,21.0,20.0,42.0,4.98,3.92,3.0
933710,Bryan Carvalho,TI,junior,2017-06-12,8,42.0,21.0,62.0,3.96,14.53,2.0
554779,Noah Dias,TI,junior,2019-03-31,9,6.0,177.0,68.0,0.17,9.74,0.0
189518,Sra. Cecília Ramos,TI,junior,2016-12-14,9,183.0,196.0,26.0,4.98,4.9,5.0
185714,Luiza Lopes,TI,junior,2021-10-12,2,245.0,178.0,74.0,11.09,6.84,2.0
242973,Vinícius Rios,TI,junior,2019-08-27,7,36.0,36.0,21.0,8.14,14.31,3.0
674846,Maria Laura Costela,TI,junior,2022-07-31,13,129.0,31.0,41.0,12.74,5.94,10.0
649606,Luana Andrade,TI,junior,2022-03-10,14,175.0,195.0,83.0,4.1,3.52,4.0
990552,Maria Liz Carvalho,TI,junior,2019-06-09,5,103.0,120.0,4.0,11.88,13.85,1.0
218564,Ravy Oliveira,TI,junior,2015-07-20,3,157.0,38.0,43.0,9.51,13.65,3.0
889104,André Abreu,TI,junior,2020-07-05,10,142.0,68.0,26.0,11.79,6.75,3.0
279059,Olivia Aragão,TI,junior,2023-05-14,11,53.0,211.0,6.0,1.82,6.98,9.0
117548,Henry Gabriel Rios,TI,junior,2021-02-24,10,166.0,166.0,19.0,8.07,12.25,6.0
631842,Henry Gabriel Oliveira,TI,junior,2022-09-10,3,98.0,220.0,76.0,0.34,11.42,3.0
899042,Davi Lucca Rodrigues,TI,junior,2015-07-19,10,286.0,149.0,6.0,4.05,10.64,8.0
943537,Sr. Vitor Hugo da Paz,TI,junior,2017-01-29,5,133.0,201.0,9.0,1.01,8.93,3.0
948840,Maria Julia Melo,TI,junior,2021-10-31,15,139.0,276.0,19.0,0.74,0.46,8.0
909511,Benício Fernandes,TI,junior,2016-12-19,7,71.0,85.0,63.0,8.65,7.11,0.0
459682,Diogo Cardoso,TI,junior,2015-12-06,7,298.0,201.0,75.0,14.78,12.25,7.0
916316,Ian Albuquerque,TI,junior,2016-08-04,1,53.0,155.0,53.0,14.63,7.88,0.0
957046,Carlos Eduardo da Paz,TI,junior,2017-11-13,14,242.0,106.0,68.0,5.7,0.34,7.0
546315,Cecilia Jesus,TI,junior,2023-05-21,1,101.0,200.0,65.0,4.46,3.98,10.0
500814,Maria Alice Silveira,TI,junior,2021-01-29,6,209.0,20.0,40.0,10.99,0.93,6.0
794366,Theo Viana,TI,junior,2016-07-10,11,12.0,161.0,35.0,13.83,5.25,9.0
956853,Ana Júlia Vieira,TI,junior,2023-10-02,15,63.0,69.0,78.0,9.74,14.34,3.0
639307,Maria Helena Rocha,TI,junior,2020-12-01,7,199.0,227.0,89.0,13.28,11.15,8.0
169432,Gabriel Vargas,TI,junior,2019-08-07,15,77.0,95.0,42.0,11.23,3.31,5.0
220845,Luiz Otávio da Mota,TI,junior,2021-07-22,5,117.0,178.0,15.0,14.75,14.9,6.0
178424,Miguel Castro,TI,junior,2018-11-26,6,245.0,91.0,1.0,3.68,10.19,1.0
571809,Dr. Miguel Fernandes,TI,junior,2019-02-22,2,122.0,287.0,8.0,5.8,8.63,10.0
785930,Pedro Araújo,TI,junior,2018-11-26,12,201.0,195.0,80.0,9.14,12.43,5.0
36585,Manuela Gomes,TI,junior,2020-07-07,1,38.0,140.0,14.0,11.34,0.07,3.0
247283,Dra. Ágatha Fogaça,TI,junior,2020-07-31,14,243.0,16.0,72.0,2.08,12.88,5.0
22183,Mariana Rezende,TI,junior,2022-05-29,7,42.0,112.0,41.0,10.71,3.57,3.0
681139,Francisco da Mota,TI,junior,2023-07-27,1,66.0,51.0,86.0,9.31,11.02,5.0
398925,Isaque da Rosa,TI,junior,2016-07-01,6,22.0,54.0,57.0,9.27,13.14,3.0
715477,Joaquim Gonçalves,TI,junior,2018-09-06,14,90.0,55.0,18.0,13.94,1.25,9.0
379340,Caio Leão,TI,junior,2018-01-01,4,30.0,160.0,63.0,4.81,7.84,1.0
982125,Srta. Melina Pereira,TI,junior,2018-05-21,15,109.0,222.0,24.0,10.19,0.66,10.0
968147,Sra. Clarice Azevedo,TI,junior,2022-09-29,8,106.0,69.0,35.0,0.63,4.09,2.0
408522,Marcela Brito,TI,junior,2018-06-14,5,228.0,175.0,45.0,12.83,1.47,7.0
247455,André Silva,TI,junior,2015-07-11,15,108.0,63.0,29.0,6.84,7.39,7.0
782272,Dante da Luz,TI,junior,2021-02-27,9,47.0,213.0,0.0,0.41,6.0,8.0
958666,Marcos Vinicius Monteiro,TI,junior,2020-11-06,11,59.0,236.0,76.0,9.29,3.66,1.0
760016,Manuella Dias,TI,junior,2021-01-18,13,125.0,30.0,63.0,13.07,14.12,0.0
742408,Dra. Jade Mendes,TI,junior,2023-06-30,4,113.0,13.0,10.0,10.09,4.5,8.0
861087,José Miguel Caldeira,TI,junior,2018-07-27,6,5.0,81.0,87.0,7.48,6.97,6.0
463503,Júlia Nascimento,TI,junior,2023-01-30,3,274.0,59.0,88.0,8.79,0.37,7.0
465401,Sra. Maya Moraes,TI,junior,2018-12-06,15,184.0,162.0,24.0,6.98,14.44,9.0
404721,Dr. Léo Macedo,TI,junior,2019-11-15,10,33.0,93.0,67.0,7.17,1.4,2.0
894435,João Miguel Gonçalves,TI,junior,2019-02-14,3,126.0,179.0,27.0,10.67,2.05,3.0
441274,João Vitor Rocha,TI,junior,2018-12-11,11,39.0,18.0,24.0,11.86,0.79,5.0
185897,Heloisa Fogaça,TI,junior,2018-07-25,15,51.0,155.0,61.0,3.39,4.37,4.0
896335,Antony Cunha,TI,junior,2022-02-18,9,109.0,182.0,6.0,11.96,12.72,9.0
289908,Cauê Novaes,TI,junior,2022-03-26,14,169.0,292.0,78.0,14.39,1.15,9.0
976856,Dr. Matheus Vargas,TI,junior,2019-06-26,2,80.0,64.0,5.0,9.05,0.11,5.0
126025,Luiz Otávio Dias,TI,junior,2020-03-19,12,131.0,261.0,79.0,4.33,10.73,6.0
682357,Ayla Andrade,TI,junior,2015-11-27,6,142.0,114.0,45.0,4.89,12.66,5.0
307178,Sr. Gabriel Pacheco,TI,junior,2018-03-20,1,153.0,134.0,47.0,8.35,10.0,9.0
314619,Apollo Brito,TI,junior,2019-04-12,1,138.0,286.0,34.0,12.04,10.14,1.0
550701,Manuella Rios,TI,junior,2019-12-05,9,148.0,57.0,12.0,11.2,1.31,10.0
772423,Antonella da Conceição,TI,junior,2023-08-06,8,237.0,114.0,15.0,1.11,8.51,9.0
252499,Davi Lucca Vargas,TI,junior,2017-11-14,5,181.0,284.0,56.0,10.83,13.29,9.0
639455,Dr. Davi Miguel Silveira,TI,junior,2021-06-15,11,260.0,30.0,32.0,1.26,9.9,1.0
440989,Maria Helena Vasconcelos,TI,junior,2017-03-03,8,130.0,1.0,22.0,12.93,2.24,6.0
175949,Dra. Melissa Ramos,TI,junior,2016-10-06,13,53.0,281.0,61.0,7.08,0.01,3.0
698674,João Pedro Peixoto,TI,junior,2021-06-30,1,255.0,198.0,1.0,8.37,12.79,10.0
551054,Vitória Cardoso,TI,junior,2019-06-21,2,82.0,68.0,84.0,14.56,4.01,3.0
402922,José Miguel da Mota,TI,junior,2021-09-02,13,183.0,51.0,78.0,10.74,14.33,4.0
278014,Marina Nunes,TI,junior,2022-03-03,13,26.0,270.0,34.0,0.07,0.87,7.0
81217,Maysa Fernandes,TI,junior,2021-05-01,11,107.0,271.0,41.0,7.31,13.03,5.0
741383,Maria Liz da Rocha,TI,junior,2016-11-25,2,55.0,175.0,87.0,13.64,1.31,0.0
511986,Marcela Sales,TI,junior,2015-02-17,10,231.0,200.0,19.0,7.17,0.76,6.0
346887,Evelyn Monteiro,TI,junior,2022-05-28,10,32.0,100.0,49.0,9.16,14.33,2.0
321567,Srta. Olivia Sales,TI,junior,2020-12-26,11,283.0,157.0,20.0,12.35,10.57,3.0
7132,Vitor Gabriel Pacheco,TI,junior,2015-06-05,13,263.0,219.0,79.0,3.97,6.88,0.0
899017,Luana Brito,TI,junior,2018-07-28,7,139.0,205.0,66.0,2.33,8.64,1.0
739886,Fernando Camargo,TI,junior,2018-02-17,15,123.0,167.0,85.0,11.69,8.37,8.0
311385,Maria Helena Rios,TI,junior,2015-06-25,5,268.0,147.0,4.0,11.39,11.03,5.0
903575,Antonella Fernandes,TI,junior,2019-07-15,10,53.0,251.0,67.0,2.03,12.46,8.0
964721,Apollo Moraes,TI,junior,2021-10-31,9,112.0,202.0,70.0,7.79,11.53,1.0
490682,Júlia Pacheco,TI,junior,2015-02-06,11,113.0,106.0,35.0,0.14,4.23,5.0
192224,Dr. Marcelo Gonçalves,TI,junior,2020-07-06,6,160.0,152.0,30.0,13.71,12.0,3.0
463346,Antonella Pinto,TI,junior,2021-10-23,3,214.0,224.0,42.0,7.56,11.09,5.0
40188,Maria Isis Montenegro,TI,junior,2019-05-23,5,235.0,147.0,60.0,7.21,7.0,1.0
830308,Mariah Caldeira,TI,junior,2019-08-10,12,203.0,0.0,19.0,11.34,10.11,8.0
649218,Lorena Caldeira,TI,junior,2019-11-26,6,256.0,296.0,41.0,3.78,10.15,2.0
17713,Ravy Carvalho,TI,junior,2017-05-09,4,129.0,193.0,9.0,7.66,2.19,2.0
923888,Gabriel Barros,TI,junior,2023-06-21,13,190.0,165.0,1.0,12.91,0.97,6.0
205036,Laura Sá,TI,junior,2018-08-21,8,109.0,238.0,8.0,10.72,8.47,8.0
54750,Ayla Lima,TI,junior,2016-11-25,12,109.0,212.0,28.0,12.18,10.09,3.0
565376,Emanuelly Garcia,TI,junior,2023-11-28,11,148.0,279.0,3.0,0.18,11.38,1.0
273644,João Barbosa,TI,junior,2017-11-11,13,171.0,150.0,58.0,1.36,13.77,8.0
811332,Sr. Gustavo Henrique Novais,TI,junior,2021-07-26,1,152.0,228.0,38.0,11.51,4.91,6.0
304723,Sr. Davi Lucas Moraes,TI,junior,2020-09-05,8,18.0,212.0,58.0,6.11,8.29,7.0
70518,Ana Laura Castro,TI,junior,2023-05-02,2,179.0,295.0,18.0,10.97,8.94,10.0
312479,Sr. João Pedro Fonseca,TI,junior,2021-12-10,1,212.0,101.0,56.0,12.66,6.23,3.0
668129,Thales Caldeira,TI,junior,2021-11-27,13,59.0,285.0,21.0,9.52,0.16,3.0
613205,Ravi Lucca Pastor,TI,junior,2015-07-07,10,11.0,264.0,40.0,11.76,12.21,0.0
253826,João Guilherme Machado,TI,junior,2019-01-18,12,41.0,131.0,66.0,9.65,7.76,3.0
168905,Samuel Moraes,TI,junior,2015-11-05,4,30.0,56.0,90.0,6.29,10.77,4.0
205802,Sr. Mathias Costa,TI,junior,2017-11-06,6,214.0,219.0,10.0,8.36,0.05,4.0
971270,Enrico Pacheco,TI,junior,2015-09-21,10,142.0,292.0,30.0,11.57,0.08,5.0
575067,Sophia Casa Grande,TI,junior,2021-02-13,9,36.0,271.0,52.0,2.42,13.63,2.0
59202,Heloisa Gomes,TI,junior,2018-01-22,11,260.0,277.0,50.0,12.77,5.17,3.0
345148,Valentim da Cruz,TI,junior,2021-04-16,3,139.0,152.0,3.0,13.29,14.53,3.0
823473,Sra. Eloá Fogaça,TI,junior,2015-09-20,2,213.0,139.0,52.0,9.97,10.13,3.0
951981,Lucca Teixeira,TI,junior,2019-08-11,9,26.0,122.0,1.0,10.95,11.38,4.0
440441,Allana Borges,TI,junior,2017-06-18,1,183.0,177.0,34.0,13.51,6.45,10.0
497508,Emilly Ribeiro,TI,junior,2015-08-05,3,228.0,277.0,3.0,13.42,1.64,7.0
548610,Sra. Bruna Teixeira,TI,junior,2017-06-24,15,261.0,96.0,8.0,4.88,11.61,7.0
265699,Maria Luiza Souza,TI,junior,2015-11-10,7,184.0,264.0,31.0,9.36,8.22,8.0
194398,Srta. Cecília Barros,TI,junior,2022-05-24,8,19.0,266.0,18.0,10.32,9.89,9.0
73527,Dr. Vitor Silveira,TI,junior,2019-11-09,11,117.0,66.0,23.0,9.61,8.23,2.0
962987,Caleb Dias,TI,junior,2015-06-05,10,109.0,284.0,6.0,5.55,11.57,3.0
98987,Alícia Souza,TI,junior,2022-11-03,12,160.0,139.0,42.0,1.76,0.48,5.0
367927,Jade Cavalcanti,TI,junior,2018-12-20,10,13.0,94.0,45.0,1.05,7.51,8.0
97782,Antony Sá,TI,junior,2022-10-06,15,134.0,246.0,20.0,9.03,14.77,9.0
110819,Dr. Vinícius Fernandes,TI,junior,2016-03-29,12,213.0,159.0,5.0,8.4,4.77,7.0
690873,Srta. Maria Eduarda Sales,TI,junior,2019-07-15,3,235.0,71.0,76.0,7.12,0.28,8.0
792536,Sophia da Cruz,TI,junior,2020-05-13,6,294.0,286.0,86.0,2.13,8.14,7.0
755755,Erick Caldeira,TI,junior,2022-02-10,13,285.0,195.0,58.0,9.23,12.47,6.0
95019,Lucas Gabriel das Neves,TI,junior,2017-10-15,1,232.0,280.0,12.0,14.76,13.01,6.0
410540,Danilo Caldeira,TI,junior,2022-03-11,12,183.0,64.0,21.0,12.24,5.31,7.0
420357,Mateus Aparecida,TI,junior,2020-07-15,7,209.0,129.0,56.0,7.85,9.81,7.0
936211,Juan Rezende,TI,junior,2022-08-21,3,82.0,26.0,61.0,2.11,4.55,8.0
472137,Breno da Conceição,TI,junior,2023-06-27,14,53.0,185.0,13.0,12.33,3.56,2.0
185415,Pedro Silva,TI,junior,2019-12-09,6,14.0,120.0,85.0,2.11,8.9,7.0
188317,Dr. Bruno Moura,TI,junior,2022-07-30,1,227.0,18.0,59.0,0.68,9.92,4.0
399855,Sra. Ana Sophia Freitas,TI,junior,2020-07-06,2,101.0,174.0,45.0,1.76,7.27,1.0
661406,Yan Pires,TI,junior,2021-06-05,3,173.0,242.0,81.0,2.28,4.75,5.0
870887,Liam Oliveira,TI,junior,2019-10-12,10,266.0,92.0,77.0,4.77,4.69,1.0
672205,Marcos Vinicius Guerra,TI,junior,2017-07-17,15,239.0,134.0,38.0,3.5,11.23,5.0
963827,Davi Luiz Oliveira,TI,junior,2022-12-18,5,21.0,133.0,1.0,7.5,1.28,2.0
132710,Sr. Otávio Vasconcelos,TI,junior,2016-04-29,3,193.0,211.0,9.0,0.28,5.76,5.0
855454,Sr. Felipe Almeida,TI,junior,2017-11-24,1,169.0,231.0,59.0,4.86,9.48,4.0
748836,Nina Borges,TI,junior,2021-10-09,3,216.0,39.0,61.0,0.63,13.69,1.0
209202,Thiago Cirino,TI,junior,2016-12-21,2,30.0,123.0,45.0,13.53,8.0,7.0
990829,Sara Costa,TI,junior,2023-05-09,2,30.0,159.0,23.0,9.77,14.02,9.0
243781,Luiz Henrique Cardoso,TI,junior,2023-04-27,1,94.0,295.0,11.0,7.82,0.19,3.0
578281,João Felipe Barbosa,TI,junior,2019-03-26,4,31.0,189.0,57.0,13.81,13.67,3.0
176624,Liz Abreu,TI,junior,2018-07-06,13,53.0,161.0,12.0,9.85,6.16,8.0
907667,Pietro Oliveira,TI,junior,2019-12-31,8,248.0,92.0,67.0,10.47,11.56,2.0
138384,Juliana Mendes,TI,junior,2023-08-21,12,53.0,227.0,71.0,0.11,9.02,1.0
138909,Alana Cassiano,TI,junior,2020-07-31,3,190.0,82.0,51.0,5.46,2.86,3.0
382100,Heloisa da Rosa,TI,junior,2015-01-25,6,43.0,186.0,69.0,2.09,14.36,3.0
91872,Henry Garcia,TI,junior,2017-09-24,15,105.0,274.0,2.0,7.16,8.96,2.0
951663,Emanuelly Andrade,TI,junior,2022-06-28,7,158.0,250.0,9.0,9.98,3.78,1.0
484949,Cecilia Brito,TI,junior,2017-01-10,10,42.0,110.0,26.0,14.4,12.99,2.0
610384,Vitor Gabriel Borges,TI,junior,2021-09-26,4,29.0,64.0,82.0,3.9,8.28,8.0
260879,Maria Sophia Santos,TI,junior,2020-03-21,7,139.0,216.0,86.0,13.04,2.77,3.0
645320,Caio Ribeiro,TI,junior,2016-09-12,7,224.0,194.0,66.0,4.23,1.36,8.0
817842,Ana Laura Marques,TI,junior,2018-10-26,13,200.0,142.0,77.0,8.89,13.68,7.0
850770,Emanuella Sales,TI,junior,2023-02-14,8,28.0,235.0,53.0,3.22,11.46,1.0
920876,Stephany Moreira,TI,junior,2015-06-22,8,68.0,280.0,28.0,12.37,6.03,5.0
216399,Sra. Maria Luiza Caldeira,TI,junior,2015-07-13,4,161.0,106.0,15.0,6.78,3.33,4.0
708730,Maria Liz Teixeira,TI,junior,2021-05-26,15,160.0,261.0,15.0,5.45,5.88,0.0
838881,Guilherme Caldeira,TI,junior,2023-03-11,12,103.0,265.0,80.0,8.5,1.03,1.0
627702,Anthony Gabriel Cardoso,TI,junior,2015-10-08,9,191.0,94.0,28.0,5.07,10.01,2.0
604055,Asafe Melo,TI,junior,2016-09-15,7,237.0,257.0,76.0,7.25,5.54,5.0
518534,Cauê Ribeiro,TI,junior,2023-03-27,6,187.0,25.0,57.0,5.4,11.24,5.0
461133,Mariane Siqueira,TI,junior,2020-04-24,5,110.0,259.0,50.0,12.26,5.55,3.0
177735,Milena Mendes,TI,junior,2018-12-09,5,32.0,146.0,26.0,6.65,8.59,0.0
120725,Ayla Sampaio,TI,junior,2021-03-15,10,4.0,20.0,36.0,13.3,11.14,2.0
693412,Luiz Henrique Macedo,TI,junior,2020-06-10,14,172.0,160.0,81.0,13.25,3.35,7.0
619259,Sra. Isadora da Rosa,TI,junior,2016-06-11,4,91.0,157.0,43.0,6.21,13.84,9.0
540292,Catarina Moreira,TI,junior,2022-11-28,8,299.0,116.0,71.0,13.16,5.44,5.0
668867,Matteo Fogaça,TI,junior,2023-07-26,14,7.0,127.0,17.0,1.13,1.48,8.0
924301,Luiz Gustavo Pires,TI,junior,2021-12-25,13,190.0,152.0,17.0,0.8,4.9,4.0
404070,Dante Rezende,TI,junior,2018-09-18,14,265.0,284.0,40.0,5.47,4.4,8.0
662863,Nicole Nascimento,TI,junior,2019-05-05,12,183.0,229.0,62.0,3.34,10.64,1.0
202272,Pedro Miguel Silveira,TI,junior,2016-06-13,3,62.0,62.0,85.0,1.51,11.24,6.0
278844,Leandro Pastor,TI,junior,2022-09-11,5,100.0,248.0,1.0,7.75,10.46,10.0
143995,Renan da Conceição,TI,junior,2020-07-27,11,67.0,82.0,51.0,5.99,1.51,8.0
523839,Yasmin Costela,TI,junior,2015-07-13,2,48.0,95.0,20.0,2.15,4.78,5.0
592947,Maria Clara Vargas,TI,junior,2021-05-13,7,86.0,206.0,22.0,8.48,8.68,0.0
747513,Srta. Valentina Costela,TI,junior,2017-09-26,10,93.0,22.0,54.0,12.7,7.77,9.0
921569,Dra. Alice Aragão,TI,junior,2023-08-25,1,27.0,296.0,62.0,12.03,14.07,8.0
958429,Lívia Costela,TI,junior,2023-03-24,3,184.0,86.0,75.0,8.44,4.21,2.0
977160,João Lucas Camargo,TI,junior,2018-03-06,3,199.0,75.0,33.0,7.3,14.47,2.0
768643,Maria Liz Souza,TI,junior,2023-03-02,5,279.0,52.0,58.0,12.95,0.15,4.0
370382,Rael Sá,TI,junior,2021-02-03,4,186.0,255.0,69.0,5.15,14.65,5.0
512864,Brenda Moreira,TI,junior,2015-02-25,3,76.0,281.0,41.0,2.6,9.94,6.0
985692,Yasmin Leão,TI,junior,2015-09-02,9,68.0,264.0,90.0,14.41,4.51,0.0
798477,Noah Camargo,TI,junior,2017-05-21,12,104.0,24.0,27.0,5.55,1.75,9.0
210284,Alexia Lima,TI,junior,2016-07-29,14,121.0,269.0,69.0,2.31,11.87,9.0
976766,Antonella Peixoto,TI,junior,2016-01-24,1,30.0,230.0,17.0,13.29,10.75,7.0
909907,Gabriela Melo,TI,junior,2017-01-12,5,260.0,195.0,55.0,12.11,3.2,2.0
151241,Apollo Borges,TI,junior,2019-03-04,8,84.0,233.0,89.0,5.91,8.26,9.0
74019,Sra. Ana Liz Jesus,TI,junior,2022-04-05,11,189.0,291.0,78.0,9.88,6.4,0.0
712695,Aurora Pereira,TI,junior,2016-07-13,6,228.0,163.0,23.0,4.61,5.89,1.0
997857,Thomas Novaes,TI,junior,2020-03-17,14,299.0,90.0,73.0,2.66,9.52,6.0
873190,Murilo Mendes,TI,junior,2016-04-28,8,109.0,144.0,69.0,4.94,9.39,2.0
855576,João Felipe Barros,TI,junior,2022-10-17,2,56.0,38.0,35.0,0.63,13.91,6.0
570150,Pedro Lucas Nascimento,TI,junior,2022-12-21,6,97.0,132.0,81.0,10.71,9.05,8.0
236070,Manuela Melo,TI,junior,2015-06-25,3,247.0,19.0,64.0,3.98,6.78,2.0
286346,Bryan Marques,TI,junior,2021-04-17,8,158.0,30.0,46.0,7.42,3.63,2.0
987484,Luiz Fernando Silveira,TI,junior,2021-07-17,14,252.0,144.0,27.0,4.48,8.99,8.0
937348,Eduardo Barros,TI,junior,2018-06-09,11,36.0,134.0,79.0,10.66,10.86,4.0
163129,Erick Lima,TI,junior,2020-01-15,10,266.0,293.0,59.0,1.45,6.62,1.0
784295,Gael Henrique Silveira,TI,junior,2023-08-26,9,281.0,196.0,10.0,4.82,2.62,9.0
476412,Bruna da Cruz,TI,junior,2022-07-15,1,275.0,85.0,78.0,14.83,11.39,4.0
411156,Benício Ferreira,TI,junior,2020-09-30,12,79.0,269.0,57.0,14.5,8.81,9.0
678706,Srta. Yasmin Leão,TI,junior,2016-04-12,6,239.0,263.0,31.0,1.21,12.58,3.0
483621,Davi Luiz da Luz,TI,junior,2017-02-04,10,36.0,240.0,26.0,7.29,13.81,6.0
831346,Isaque Mendonça,TI,junior,2022-04-28,11,107.0,41.0,50.0,7.05,6.03,9.0
558028,Paulo Casa Grande,TI,junior,2019-11-30,9,195.0,280.0,75.0,7.57,12.92,3.0
154006,Breno Alves,TI,junior,2023-03-14,10,18.0,126.0,47.0,7.19,9.34,7.0
995701,Amanda Barbosa,TI,junior,2021-09-23,8,147.0,170.0,60.0,14.04,12.02,7.0
477172,Rafael Peixoto,TI,junior,2017-05-18,9,98.0,148.0,36.0,7.17,2.37,1.0
767738,Juan Duarte,TI,junior,2022-09-02,12,144.0,24.0,87.0,2.18,3.47,4.0
653416,Bruno Vieira,TI,junior,2015-01-31,11,6.0,161.0,13.0,0.1,12.66,9.0
445451,Henry Gabriel Guerra,TI,junior,2016-08-28,14,125.0,102.0,71.0,3.41,5.34,8.0
401197,Gael Souza,TI,junior,2023-05-29,14,122.0,212.0,77.0,2.18,10.35,5.0
643111,Clarice Mendes,TI,junior,2015-12-03,1,251.0,259.0,24.0,13.67,12.37,4.0
274487,Melina Garcia,TI,junior,2023-05-05,4,109.0,220.0,47.0,12.02,1.78,7.0
198299,João Pedro Pimenta,TI,junior,2020-03-06,1,190.0,134.0,47.0,2.66,3.91,10.0
