ID_Funcionario,Nome,Departamento,Cargo,Data_Contratacao,Treinamentos_Completos,Vendas,Satisfacao_Cliente,Valor_Gerado_Reais
646402,Pietra Mendonça,vendas,junior,2018-03-27,6,9590.0,1.54,468968.6
769520,Srta. Sabrina Fogaça,vendas,junior,2016-06-01,12,5420.0,2.25,174280.48
63740,Laura Cardoso,vendas,junior,2020-10-02,8,3069.0,4.97,488352.13
910964,Augusto Cunha,vendas,junior,2021-01-27,2,321.0,2.89,873875.28
748409,Luigi Pastor,vendas,junior,2019-10-25,6,8070.0,2.13,835633.73
582966,Thales Costela,vendas,junior,2019-05-23,14,6827.0,0.29,304052.22
304927,João Lucas Martins,vendas,junior,2019-01-24,5,9331.0,1.66,197518.05
645192,Luísa Machado,vendas,junior,2016-11-28,15,1773.0,2.83,432949.19
434290,Benício Siqueira,vendas,junior,2022-12-04,10,6109.0,4.47,806398.98
660151,Ana Garcia,vendas,junior,2019-12-31,13,110.0,4.79,283720.67
808823,Sra. Joana Silveira,vendas,junior,2017-02-06,1,2490.0,1.97,177176.58
474588,Maria Julia Novaes,vendas,junior,2023-03-23,7,9603.0,3.11,351996.43
207010,Dr. Noah Peixoto,vendas,junior,2015-07-17,6,5607.0,2.49,572859.83
922850,Maria Alice Viana,vendas,junior,2023-06-20,6,163.0,0.69,689673.52
446073,Gael Henrique da Rosa,vendas,junior,2021-12-28,8,7760.0,0.72,473585.5
998767,Dra. Julia Borges,vendas,junior,2019-06-17,15,8784.0,3.8,614400.09
95742,Oliver Sousa,vendas,junior,2019-12-15,15,1066.0,0.52,563940.75
565463,Joana Jesus,vendas,junior,2022-03-18,14,4780.0,2.46,656158.81
635840,Mateus Sampaio,vendas,junior,2016-09-10,13,8635.0,3.33,123435.17
396748,Dra. Mariah Cavalcante,vendas,junior,2017-03-25,10,684.0,2.16,583261.27
904410,Ana Júlia Pinto,vendas,junior,2021-10-01,14,4040.0,4.68,660239.95
264247,Bento Fonseca,vendas,junior,2022-07-24,5,515.0,1.53,807614.3
108563,Gael Henrique Souza,vendas,junior,2020-11-12,12,7347.0,2.15,213608.86
793528,Lucas Jesus,vendas,junior,2023-02-18,6,9318.0,1.0,577275.36
885369,Dante Montenegro,vendas,junior,2016-03-19,12,4940.0,3.99,946480.87
887678,Eloá Silva,vendas,junior,2016-10-07,9,9169.0,4.26,854603.82
373461,Laís Novais,vendas,junior,2022-10-22,12,9950.0,1.53,998690.11
717130,Ester Pinto,vendas,junior,2021-07-16,2,4243.0,3.5,234917.66
354751,Isabella Lima,vendas,junior,2021-07-19,4,8413.0,1.51,710583.72
953190,Rafaela Gomes,vendas,junior,2018-01-14,13,5063.0,1.45,792255.45
633534,Felipe Cirino,vendas,junior,2016-12-23,8,3944.0,3.22,884486.72
333080,Luiza Lopes,vendas,junior,2022-04-03,3,7991.0,4.38,232138.56
315707,Sra. Cecilia da Cunha,vendas,junior,2017-09-22,1,2731.0,0.08,368930.69
668776,Luiz Fernando Fogaça,vendas,junior,2016-11-16,12,1127.0,1.05,240915.43
970923,Jade Nogueira,vendas,junior,2015-07-06,11,9686.0,0.01,805113.4
800782,Maya Moura,vendas,junior,2021-06-05,2,9228.0,2.59,30157.15
750660,Nathan Melo,vendas,junior,2015-05-11,15,6032.0,2.7,899131.35
720245,Ana Carolina da Rocha,vendas,junior,2018-07-05,15,2514.0,0.88,191821.75
424751,Alexandre Rezende,vendas,junior,2018-12-26,6,9991.0,3.25,554937.86
526442,Dr. Thales da Cunha,vendas,junior,2023-11-04,15,9232.0,3.02,406966.17
57473,Asafe Vasconcelos,vendas,junior,2019-10-24,15,2987.0,2.72,605381.69
718627,Francisco Pacheco,vendas,junior,2021-02-06,1,7856.0,4.14,546526.89
163871,Dr. Calebe Azevedo,vendas,junior,2019-01-22,1,1814.0,0.64,101538.65
522362,Helena Alves,vendas,junior,2015-07-29,14,3626.0,3.66,649046.63
241165,Anthony Duarte,vendas,junior,2017-03-04,7,3400.0,4.82,43656.27
425638,Ana Julia Jesus,vendas,junior,2017-10-03,1,9144.0,1.27,55904.07
733865,João Pedro Farias,vendas,junior,2021-01-09,2,7994.0,1.15,656663.44
250068,Maya da Mata,vendas,junior,2016-04-08,1,2732.0,0.69,694460.02
681618,João Gabriel Melo,vendas,junior,2018-09-06,2,1760.0,2.13,446259.43
946729,Antônio Pastor,vendas,junior,2017-04-08,2,1948.0,4.84,102853.73
651416,Ayla Lopes,vendas,junior,2023-12-26,13,4736.0,4.07,228550.04
886757,Cecilia da Cruz,vendas,junior,2016-07-25,14,4251.0,2.3,584169.99
967531,Caroline Ramos,vendas,junior,2023-05-11,7,6187.0,2.74,611744.51
941102,Sr. Renan Câmara,vendas,junior,2016-05-14,6,1998.0,3.92,57508.77
3162,Vicente Abreu,vendas,junior,2019-03-17,4,3714.0,2.31,791884.17
835566,Liam Ribeiro,vendas,junior,2021-01-23,10,1235.0,1.99,523868.23
4450,Vinicius Fogaça,vendas,junior,2016-09-11,12,8184.0,1.47,117665.98
874943,Dra. Ana Beatriz Nogueira,vendas,junior,2019-09-28,4,3962.0,1.54,329469.91
451504,Lunna da Rocha,vendas,junior,2015-09-19,1,7042.0,3.62,233206.87
33451,Gabriela Fogaça,vendas,junior,2022-02-24,14,6103.0,2.09,315511.56
124186,Ian da Rocha,vendas,junior,2016-05-20,14,1233.0,3.1,811278.86
611453,Srta. Maria Liz Alves,vendas,junior,2023-08-06,8,2326.0,3.05,306825.56
116301,Alana Aragão,vendas,junior,2017-10-27,2,999.0,0.79,443026.26
507742,Sophia Caldeira,vendas,junior,2015-01-31,12,9944.0,1.34,878980.04
923681,Thomas Barbosa,vendas,junior,2019-09-09,4,498.0,3.92,122577.6
171102,Liz Fogaça,vendas,junior,2017-09-16,11,5514.0,0.59,202958.92
301069,Emilly da Luz,vendas,junior,2022-04-23,15,7964.0,0.36,967941.22
148639,Camila Moraes,vendas,junior,2022-08-05,13,6347.0,2.42,141049.54
659941,Arthur Aparecida,vendas,junior,2017-09-16,11,4501.0,0.84,471038.86
528627,Dr. Anthony Rios,vendas,junior,2021-01-07,15,2754.0,2.2,952995.67
496299,Alice Rios,vendas,junior,2019-06-26,5,6383.0,0.06,850850.64
407272,Asafe Borges,vendas,junior,2019-02-21,13,8227.0,2.74,329102.73
28031,Gael Souza,vendas,junior,2023-12-26,11,6311.0,0.88,620381.83
133244,Dra. Maria Flor Ribeiro,vendas,junior,2023-04-19,5,6618.0,4.45,141688.3
358063,Lunna Camargo,vendas,junior,2015-07-10,4,4401.0,1.17,853689.17
618150,Isabel Campos,vendas,junior,2023-12-18,6,9511.0,1.08,299566.78
507704,Matheus Mendonça,vendas,junior,2017-11-15,3,2225.0,2.26,865114.51
703472,Maria Eduarda Marques,vendas,junior,2023-02-23,6,3642.0,1.31,996193.87
632955,Yasmin Campos,vendas,junior,2023-04-24,1,740.0,1.21,505373.39
507369,Davi Luiz da Rosa,vendas,junior,2017-08-22,10,5814.0,0.99,459808.05
782096,Valentina Sales,vendas,junior,2015-10-26,7,5682.0,4.47,754749.85
479019,Dr. Matheus Costa,vendas,junior,2019-02-26,14,9259.0,4.03,229300.4
933436,Maria Cecília Martins,vendas,junior,2018-07-14,10,5435.0,1.87,944928.54
581618,Antony Caldeira,vendas,junior,2019-01-13,9,3018.0,4.02,494895.19
13651,Thiago Novaes,vendas,junior,2019-08-02,3,6059.0,3.08,320895.57
32776,Cauã Macedo,vendas,junior,2017-12-29,1,2709.0,2.5,760854.84
260351,Davi Lucas Monteiro,vendas,junior,2023-11-22,12,4785.0,3.23,596043.16
251522,Diego Monteiro,vendas,junior,2017-08-15,3,6576.0,0.05,850222.75
668004,Ísis Teixeira,vendas,junior,2020-01-27,2,9333.0,1.49,798755.19
933535,Stephany Pimenta,vendas,junior,2018-04-10,3,1268.0,4.23,904939.72
373428,Dra. Maria Flor Ramos,vendas,junior,2015-05-02,5,2839.0,4.93,690441.96
632062,Diego da Cruz,vendas,junior,2018-10-15,15,4454.0,3.93,786819.11
328609,Ian da Cunha,vendas,junior,2021-11-10,4,4988.0,1.06,552379.5
974723,Luiz Miguel Fernandes,vendas,junior,2021-05-02,7,8317.0,0.47,968589.38
401600,Srta. Anna Liz Ferreira,vendas,junior,2022-05-25,2,4410.0,4.26,601538.46
911760,Arthur Machado,vendas,junior,2015-05-08,6,7459.0,4.13,711641.53
483684,Bruna da Rocha,vendas,junior,2016-09-14,7,6835.0,3.85,990014.01
3371,Cecília Andrade,vendas,junior,2015-04-27,8,7174.0,3.88,141074.82
812612,Olívia Jesus,vendas,junior,2019-02-10,5,3456.0,0.87,256739.94
446357,Rebeca Barros,vendas,junior,2017-02-15,12,4482.0,4.9,85676.88
906833,Maya Leão,vendas,junior,2017-11-02,4,5181.0,2.94,307694.01
900358,Dra. Juliana Vieira,vendas,junior,2021-01-07,15,2811.0,2.35,52194.18
470903,Dr. Brayan Guerra,vendas,junior,2021-08-14,5,5571.0,3.65,209609.22
136832,Bruno Alves,vendas,junior,2016-05-08,1,6949.0,0.68,564372.83
798659,Sr. Emanuel Machado,vendas,junior,2019-07-23,11,8983.0,2.11,24246.42
573662,Ana Lívia da Rosa,vendas,junior,2016-10-09,3,7742.0,1.48,39319.37
427055,Ester Casa Grande,vendas,junior,2022-01-27,12,5905.0,4.29,490125.63
774192,Evelyn Dias,vendas,junior,2020-02-07,4,8592.0,2.79,919153.37
225454,Guilherme Cunha,vendas,junior,2018-07-08,9,3931.0,2.77,293378.16
138387,Emanuel Pimenta,vendas,junior,2020-05-15,2,9595.0,0.21,925798.97
96196,Lorenzo Gomes,vendas,junior,2016-12-08,12,8784.0,1.28,626107.65
83562,Sra. Ana Beatriz Alves,vendas,junior,2017-07-30,4,8711.0,0.91,399273.43
289260,Guilherme Gomes,vendas,junior,2022-12-07,4,6515.0,4.62,831107.48
667874,Sr. Nicolas Silveira,vendas,junior,2017-05-19,2,8990.0,4.93,368293.32
965993,Antônio Santos,vendas,junior,2019-04-24,12,7692.0,2.81,756717.21
608417,Nathan Câmara,vendas,junior,2021-08-02,9,5120.0,4.21,347684.21
402996,Cecilia Azevedo,vendas,junior,2021-08-07,5,9684.0,4.55,811370.62
602786,Mariana Sá,vendas,junior,2015-08-30,2,2687.0,2.62,993170.62
84217,Gabriel da Cunha,vendas,junior,2021-04-11,8,9830.0,4.26,525850.17
701502,Valentim da Cunha,vendas,junior,2016-05-08,1,5809.0,1.87,848780.31
439622,Samuel Aragão,vendas,junior,2016-03-28,2,2410.0,1.7,245820.29
64591,Luiz Otávio Oliveira,vendas,junior,2021-10-10,8,8060.0,1.83,350194.83
568174,Manuela Albuquerque,vendas,junior,2021-01-20,9,2325.0,4.27,481944.02
369992,Gabriela da Rocha,vendas,junior,2020-07-21,14,696.0,2.9,223371.34
572366,Antônio Camargo,vendas,junior,2018-08-28,10,968.0,2.69,977804.22
322793,Marcelo Rocha,vendas,junior,2017-12-02,10,7343.0,0.55,961627.67
605348,Dante Rios,vendas,junior,2023-01-06,6,5151.0,1.56,801906.03
347462,Arthur Aragão,vendas,junior,2019-10-01,5,4105.0,0.33,63599.67
347841,Sophia Cirino,vendas,junior,2019-09-21,3,3777.0,4.82,66223.57
86048,Bruna Nogueira,vendas,junior,2018-04-06,8,9733.0,4.45,950707.7
32187,Josué Porto,vendas,junior,2019-10-28,14,8768.0,4.05,223024.02
589340,Davi Lucas Alves,vendas,junior,2016-11-24,6,5733.0,0.76,953782.98
828952,Rebeca das Neves,vendas,junior,2017-03-28,6,1289.0,3.7,538184.5
453123,Davi Miguel Sales,vendas,junior,2016-07-20,8,471.0,0.17,584877.08
170485,Samuel Duarte,vendas,junior,2023-01-09,1,2477.0,3.24,724255.2
864557,Sabrina Abreu,vendas,junior,2021-02-21,8,9793.0,3.63,281424.76
61070,Ana Laura Oliveira,vendas,junior,2020-07-24,10,130.0,0.2,793864.0
161058,Arthur Gabriel Nunes,vendas,junior,2018-02-05,12,2671.0,0.39,74740.1
348601,Rafael Sales,vendas,junior,2023-09-13,2,7596.0,0.28,145225.87
572032,Cecilia Pereira,vendas,junior,2015-09-12,12,4572.0,1.44,561897.31
315885,Brayan Silva,vendas,junior,2023-10-08,4,7445.0,4.99,309694.74
268515,Sofia Macedo,vendas,junior,2016-11-23,2,3341.0,0.73,199334.84
799507,Ana Carolina Ferreira,vendas,junior,2019-12-08,8,9272.0,1.19,107811.63
194027,Lorena Leão,vendas,junior,2018-04-15,5,994.0,4.46,631330.15
981568,Nicolas Azevedo,vendas,junior,2018-12-04,7,4785.0,3.74,30161.24
432037,Cauã Costa,vendas,junior,2018-04-21,3,5529.0,1.79,678967.31
300453,Hellena da Mata,vendas,junior,2020-06-06,2,9779.0,1.09,39147.63
915445,Maysa Oliveira,vendas,junior,2016-01-14,7,854.0,1.09,627438.75
464889,Alícia Costela,vendas,junior,2020-05-08,8,1490.0,3.11,154307.33
291436,Sr. Davi Lucca Nogueira,vendas,junior,2016-02-01,12,3817.0,2.64,623525.91
444196,Maria Alice Albuquerque,vendas,junior,2020-07-16,15,7304.0,0.71,255039.55
351003,Sra. Clara Dias,vendas,junior,2015-04-15,12,2725.0,3.91,965131.5
955861,Julia Rocha,vendas,junior,2021-06-07,14,2342.0,0.12,887397.99
303820,Paulo Correia,vendas,junior,2020-05-23,3,8925.0,0.92,841817.05
716341,Zoe Dias,vendas,junior,2016-01-03,6,2260.0,2.85,234673.42
301329,Lucas Costa,vendas,junior,2023-12-09,9,847.0,4.68,442541.04
576048,Francisco Rocha,vendas,junior,2015-05-04,13,730.0,4.04,838636.32
674077,Breno da Cunha,vendas,junior,2021-03-04,8,6432.0,3.27,417446.92
950724,Bernardo Moreira,vendas,junior,2019-09-26,2,5280.0,1.92,298659.13
123192,Fernanda Vasconcelos,vendas,junior,2021-02-16,8,9035.0,2.16,837534.74
114626,Diego Souza,vendas,junior,2017-08-02,15,174.0,4.02,996166.06
666804,Dr. Benício da Luz,vendas,junior,2021-05-14,7,4645.0,4.1,344189.64
818089,Antonella da Cruz,vendas,junior,2020-06-20,6,5039.0,0.08,993892.66
798495,Srta. Júlia Carvalho,vendas,junior,2018-07-03,7,6598.0,0.85,95573.64
546110,Isaac Castro,vendas,junior,2016-05-26,10,4739.0,3.12,148064.2
300608,Laura Costela,vendas,junior,2020-08-13,9,7156.0,0.84,418616.03
138549,Breno Brito,vendas,junior,2015-11-29,5,3925.0,3.36,70683.31
529457,Ágatha Caldeira,vendas,junior,2023-08-29,12,6878.0,2.15,803291.67
983789,Dr. Daniel Aparecida,vendas,junior,2015-01-04,1,2329.0,4.07,823362.4
595691,Sra. Maitê Ferreira,vendas,junior,2018-11-28,9,5739.0,2.72,296395.51
97198,Lucca Moreira,vendas,junior,2017-03-18,2,5096.0,4.51,303244.29
204650,Antônio Castro,vendas,junior,2015-02-16,11,1800.0,2.71,397587.34
143030,Isabella Camargo,vendas,junior,2020-08-28,5,1431.0,4.66,962977.12
757935,Murilo Pacheco,vendas,junior,2017-01-04,9,343.0,1.43,69794.22
454776,Brayan Moura,vendas,junior,2020-01-09,13,696.0,3.52,173560.04
136056,Arthur Gabriel Cavalcante,vendas,junior,2020-11-02,9,8198.0,1.14,840066.85
508488,Davi Lucca da Rocha,vendas,junior,2017-05-28,4,8531.0,4.84,569301.56
561701,Gabriel Gomes,vendas,junior,2015-09-14,3,316.0,2.57,557457.48
744438,João Felipe Garcia,vendas,junior,2017-01-11,15,8205.0,4.28,782395.11
335021,Ana Clara Moraes,vendas,junior,2016-12-05,1,8404.0,2.56,231299.08
931064,Joaquim Gomes,vendas,junior,2020-01-27,1,3436.0,0.58,436644.34
2184,Kaique Castro,vendas,junior,2016-08-12,9,9420.0,3.38,806101.32
440088,Dra. Ana Carolina Casa Grande,vendas,junior,2017-07-07,14,1195.0,0.89,269246.1
518569,Léo Moreira,vendas,junior,2021-06-02,13,3076.0,3.21,740373.14
568199,Eloá Viana,vendas,junior,2022-11-27,8,609.0,3.77,20504.09
201879,Maria Fernanda Fernandes,vendas,junior,2021-12-20,15,8980.0,1.55,238874.83
946560,Aurora Câmara,vendas,junior,2016-06-27,15,9666.0,2.32,534831.34
620656,Mariah Azevedo,vendas,junior,2018-02-20,10,6373.0,3.85,498511.09
653211,Maria Sophia Araújo,vendas,junior,2020-05-09,11,7551.0,2.69,921270.44
414655,Mariane Sampaio,vendas,junior,2021-05-23,2,3477.0,0.92,459447.87
835589,Gustavo Henrique Martins,vendas,junior,2015-11-11,2,7644.0,0.01,868967.5
468047,Dr. Kevin Gonçalves,vendas,junior,2016-01-16,1,4134.0,0.49,871463.4
795701,Ian Jesus,vendas,junior,2023-05-21,11,2276.0,0.45,536320.29
686597,Liz Freitas,vendas,junior,2022-11-11,5,7171.0,0.72,481573.78
875926,Vitor Gabriel Dias,vendas,junior,2020-05-11,10,7383.0,1.62,47907.15
898713,João Marques,vendas,junior,2015-06-08,8,8663.0,2.25,271185.95
278180,Nicolas Alves,vendas,junior,2019-06-21,3,3451.0,1.12,693581.83
438866,Henry Teixeira,vendas,junior,2019-02-17,9,5938.0,0.39,17411.82
140061,João Guilherme Moraes,vendas,junior,2015-12-12,4,6685.0,4.65,493492.61
876627,Sr. Gael Freitas,vendas,junior,2019-12-05,4,5488.0,4.03,726431.79
520570,Henry das Neves,vendas,junior,2015-05-29,14,9102.0,2.32,557620.57
893874,Ana Clara Vargas,vendas,junior,2017-05-24,12,8427.0,2.75,944942.83
472597,Allana Rezende,vendas,junior,2023-02-06,4,568.0,3.07,845568.71
718430,Srta. Elisa Sousa,vendas,junior,2023-03-11,7,6369.0,4.83,89951.14
288732,Melissa Cavalcante,vendas,junior,2017-02-10,1,2610.0,1.62,392762.08
948171,Maria Laura Peixoto,vendas,junior,2022-12-17,6,9076.0,2.47,517142.42
649608,Maria Julia Pimenta,vendas,junior,2015-04-08,11,3712.0,2.78,41190.39
16186,Caio Casa Grande,vendas,junior,2019-03-06,14,6233.0,1.41,144958.04
780767,Breno Nascimento,vendas,junior,2020-06-20,4,5000.0,2.44,624485.18
788413,Liz Correia,vendas,junior,2023-01-04,7,4256.0,1.92,3604.62
311870,José Pedro Melo,vendas,junior,2016-01-29,10,8299.0,1.67,617695.56
242931,Vitória Viana,vendas,junior,2023-03-06,15,9499.0,4.13,597695.11
605646,Kaique Porto,vendas,junior,2022-03-02,11,5023.0,0.04,445459.91
126865,Srta. Stephany Vasconcelos,vendas,junior,2017-03-07,4,5475.0,1.77,595760.67
561116,Nicolas da Mota,vendas,junior,2021-07-15,7,5672.0,2.97,77589.53
498534,Rael Macedo,vendas,junior,2016-08-11,15,4029.0,4.92,352416.82
263660,Raquel Rocha,vendas,junior,2016-06-22,1,5500.0,4.04,227973.8
790093,Maria Sophia Montenegro,vendas,junior,2017-10-09,13,9548.0,0.56,106141.87
816231,Vitor Rezende,vendas,junior,2018-06-06,10,2808.0,3.11,36609.65
463218,Dr. Vinícius Nunes,vendas,junior,2020-10-08,8,9995.0,0.25,540023.18
405270,Pedro Henrique Rodrigues,vendas,junior,2019-06-27,7,2926.0,0.16,733484.1
894809,Sophia Mendonça,vendas,junior,2022-03-30,2,577.0,3.84,797858.86
485286,Clarice da Cunha,vendas,junior,2015-08-03,1,5942.0,2.62,707979.73
180814,Sra. Sofia Ferreira,vendas,junior,2018-11-05,14,3985.0,1.48,895539.07
815777,Henry Gabriel da Mata,vendas,junior,2018-07-11,10,9378.0,2.51,331223.45
160741,Rodrigo Dias,vendas,junior,2022-03-01,14,1630.0,4.52,483685.48
106705,Sra. Ana Júlia Aragão,vendas,junior,2022-07-27,6,6068.0,2.9,48277.69
814931,Dra. Milena Castro,vendas,junior,2015-12-31,13,2633.0,2.82,531379.23
741240,Dante Sampaio,vendas,junior,2018-10-11,8,4682.0,1.73,596724.8
981493,Vitor Gabriel Pereira,vendas,junior,2021-08-27,8,1054.0,4.84,753553.23
655325,Mariah Carvalho,vendas,junior,2017-01-06,9,4825.0,0.96,335018.0
698769,Luiz Gustavo Silveira,vendas,junior,2022-08-20,8,1798.0,5.0,509515.6
433884,Hadassa Pinto,vendas,junior,2015-05-16,6,5793.0,0.54,654282.04
509094,Bárbara Novaes,vendas,junior,2015-06-07,10,7937.0,1.02,796470.75
347158,Carolina Nunes,vendas,junior,2015-04-06,6,2170.0,4.46,243448.61
693691,Agatha Correia,vendas,junior,2017-10-04,8,2732.0,1.55,89895.93
27873,Mirella Martins,vendas,junior,2021-05-26,15,2730.0,1.85,789916.88
889556,Ana Julia das Neves,vendas,junior,2016-11-14,6,5577.0,0.43,452426.45
382617,Srta. Eduarda Montenegro,vendas,junior,2017-09-22,3,6881.0,3.66,573122.08
885020,Maria Luísa Fernandes,vendas,junior,2018-02-22,7,2503.0,2.75,239637.23
300012,Dr. Diego Leão,vendas,junior,2021-07-11,5,4639.0,0.65,284743.7
81944,Dra. Sophia Campos,vendas,junior,2019-05-19,12,815.0,3.96,345775.08
955582,Sr. Léo Mendes,vendas,junior,2021-04-04,5,7535.0,3.96,962852.74
523611,Noah Dias,vendas,junior,2016-04-29,15,27.0,4.34,115987.39
259043,Heloísa Moraes,vendas,junior,2019-01-23,2,5312.0,4.64,844597.88
704708,Hellena Pacheco,vendas,junior,2018-09-23,2,9134.0,1.28,779703.64
374202,Vitor Hugo Moreira,vendas,junior,2020-04-21,2,6584.0,3.96,856563.68
558816,Dra. Elisa Fonseca,vendas,junior,2019-10-02,15,4623.0,0.57,304044.55
910442,Arthur Gabriel Borges,vendas,junior,2018-10-17,2,2918.0,1.5,932078.33
682814,Marina Sousa,vendas,junior,2021-05-01,2,7833.0,4.91,167441.44
681416,Ana Luiza da Mota,vendas,junior,2021-04-24,9,1992.0,3.71,421211.62
948659,Augusto da Luz,vendas,junior,2020-10-18,10,8742.0,2.91,382352.7
693635,Davi Luiz Câmara,vendas,junior,2016-02-21,10,4594.0,3.42,739127.9
880207,Sophia Azevedo,vendas,junior,2023-06-11,7,8069.0,1.17,119560.79
823310,Maria Liz Aragão,vendas,junior,2021-12-08,10,2074.0,3.04,790229.07
515319,Joaquim Vargas,vendas,junior,2016-06-06,14,4253.0,2.08,20357.58
823264,Srta. Larissa da Conceição,vendas,junior,2015-07-10,6,7492.0,0.83,337190.71
151958,Sr. Luan Lima,vendas,junior,2020-01-15,2,598.0,2.0,188791.66
662049,Nicolas Rocha,vendas,junior,2023-12-22,15,7176.0,1.78,395317.01
807280,Bella Almeida,vendas,junior,2017-01-09,14,9213.0,4.08,31634.79
567466,Carlos Eduardo Alves,vendas,junior,2022-08-15,5,9233.0,3.07,349676.11
401397,Anthony Gabriel Moraes,vendas,junior,2016-10-26,12,8307.0,5.0,370404.27
836406,Sra. Eloá Ribeiro,vendas,junior,2019-03-28,10,8382.0,1.32,510647.78
385851,Matteo Pires,vendas,junior,2016-01-06,10,880.0,4.18,914976.33
699151,Ravi Lucca Oliveira,vendas,junior,2023-04-05,7,272.0,0.58,230909.23
977960,Eduardo Castro,vendas,junior,2017-01-10,13,2586.0,2.57,346914.75
320519,Fernanda Rocha,vendas,junior,2021-10-27,7,8625.0,1.56,228163.3
789784,Isabella Oliveira,vendas,junior,2016-01-27,4,4102.0,1.05,629112.4
27455,Rafael da Luz,vendas,junior,2020-10-26,13,2827.0,3.03,31286.37
390305,Luísa Dias,vendas,junior,2022-02-07,6,6722.0,1.51,366587.2
318455,Maria Sophia Lima,vendas,junior,2016-03-07,2,3629.0,4.13,906510.86
708278,José Miguel Sousa,vendas,junior,2015-10-06,10,1381.0,3.43,290999.71
353645,Luigi Moreira,vendas,junior,2016-02-14,13,1337.0,2.02,777159.09
628190,Davi Lucas Fernandes,vendas,junior,2017-08-27,11,2049.0,4.72,948527.13
64117,Emanuelly Rios,vendas,junior,2016-10-27,8,2062.0,3.55,599325.48
520210,João Pedro Marques,vendas,junior,2023-06-09,14,8404.0,1.46,823885.97
493326,Dr. Rhavi Monteiro,vendas,junior,2018-05-15,14,779.0,4.71,354133.08
249246,Olivia Costela,vendas,junior,2019-01-31,4,8074.0,1.5,282021.8
606953,Diogo Guerra,vendas,junior,2018-05-16,12,863.0,3.84,653317.91
11536,Ravi Lucca Campos,vendas,junior,2023-10-22,8,6571.0,3.27,4115.69
270804,Isaque da Paz,vendas,junior,2021-04-15,7,2494.0,2.08,617754.61
996775,Gabriela Leão,vendas,junior,2021-12-20,7,7185.0,1.26,31827.88
463355,Srta. Carolina Camargo,vendas,junior,2022-02-02,14,3760.0,2.79,187658.32
690679,Gabrielly da Rosa,vendas,junior,2021-10-20,10,5891.0,0.7,816652.39
965381,Maria Júlia Nascimento,vendas,junior,2023-03-04,10,1212.0,3.67,610747.15
796155,Marina Almeida,vendas,junior,2021-02-06,7,2451.0,3.54,851705.67
905553,Lorena Novaes,vendas,junior,2017-04-25,4,5324.0,1.54,222504.81
181223,Maria Isis Macedo,vendas,junior,2018-08-12,5,4456.0,1.66,77989.42
267237,Dra. Lara Camargo,vendas,junior,2018-09-27,1,9005.0,3.25,812264.28
976093,Elisa Ramos,vendas,junior,2021-08-01,10,9727.0,4.76,229048.98
55781,Caio Lopes,vendas,junior,2021-07-27,1,3643.0,2.03,586135.74
197739,João Guilherme Fonseca,vendas,junior,2018-02-15,15,9174.0,4.57,940673.7
759368,Henrique Pires,vendas,junior,2015-10-22,13,3266.0,1.05,928874.95
713957,Gabriel Rocha,vendas,junior,2022-09-13,14,9793.0,2.88,80488.09
552041,Maria Vitória Pires,vendas,junior,2021-06-05,12,4039.0,2.0,679142.01
12762,Luiz Felipe Lima,vendas,junior,2020-08-10,9,5510.0,0.86,733647.03
772128,Srta. Ana Vitória Fogaça,vendas,junior,2017-09-17,8,6985.0,4.54,262559.12
948467,Allana Correia,vendas,junior,2020-05-29,8,1185.0,1.99,729051.87
111220,Eloá Cirino,vendas,junior,2015-06-07,14,3097.0,4.76,966473.27
741888,Sr. Calebe Lima,vendas,junior,2017-03-30,10,2709.0,0.45,87058.73
13681,Ana Beatriz Pereira,vendas,junior,2015-01-01,6,1662.0,2.24,147525.38
618366,Otto Garcia,vendas,junior,2017-05-20,1,4636.0,2.5,152548.67
572936,Heloísa Moreira,vendas,junior,2016-05-10,13,8078.0,0.75,52771.91
350303,Marcelo Novais,vendas,junior,2022-04-26,3,7004.0,2.35,958606.18
738035,Ana Julia da Paz,vendas,junior,2016-10-27,4,2048.0,0.22,751220.48
525739,Bento da Mata,vendas,junior,2022-05-04,3,4401.0,0.86,380666.37
183590,Alice Garcia,vendas,junior,2018-10-10,1,1309.0,1.72,145990.77
265211,Isabella Cirino,vendas,junior,2017-11-18,11,447.0,4.39,349122.8
141454,Alexandre Gonçalves,vendas,junior,2020-09-03,11,8708.0,1.03,198439.35
890533,Calebe Silveira,vendas,junior,2022-04-04,4,6626.0,2.24,270216.08
664643,Igor Machado,vendas,junior,2020-02-06,10,3009.0,2.48,795195.42
251551,Oliver Pereira,vendas,junior,2017-11-18,7,25.0,0.84,352540.89
408916,Bento Cardoso,vendas,junior,2020-11-05,15,8215.0,3.13,269785.32
910996,Gael Henrique Albuquerque,vendas,junior,2015-02-13,15,4929.0,0.04,936941.59
369012,Isabel Pimenta,vendas,junior,2022-11-05,8,2849.0,4.17,641577.36
834843,Julia Mendonça,vendas,junior,2021-05-06,14,4194.0,1.07,194275.15
980534,Maria Flor Cardoso,vendas,junior,2016-10-06,1,7710.0,2.15,923149.86
913244,Laura Câmara,vendas,junior,2020-09-13,13,7430.0,1.67,549950.03
79087,Srta. Clarice Lima,vendas,junior,2019-02-06,3,1751.0,2.99,845979.52
365440,Eduardo Casa Grande,vendas,junior,2020-06-19,14,5722.0,3.62,295881.97
239186,Ryan Duarte,vendas,junior,2017-03-25,9,5612.0,3.05,847633.42
