ID_Funcionario,Nome,Departamento,Cargo,Data_Contratacao,Treinamentos_Completos,Vendas,Satisfacao_Cliente,Valor_Gerado_Reais
45426,Manuella Cardoso,vendas,pleno,2016-11-26,2,4885.0,2.684,401120.2580000001
189599,Nicolas Rodrigues,vendas,pleno,2022-02-03,3,4953.0,3.806,896907.55
350831,Fernando Casa Grande,vendas,pleno,2017-02-22,15,9765.0,0.385,128622.219
954434,Maria Vitória Vieira,vendas,pleno,2018-12-04,14,5525.0,3.5200000000000005,114685.615
330658,Sr. Rael Andrade,vendas,pleno,2018-06-25,2,662.0,0.209,116980.776
778795,Milena Silva,vendas,pleno,2016-09-27,12,7264.0,1.639,774551.3050000002
356976,Isaque Araújo,vendas,pleno,2023-01-09,5,7720.0,0.7370000000000001,415372.023
155393,Liam Aparecida,vendas,pleno,2023-04-13,8,3961.0,1.2100000000000002,218638.123
74500,Maria Helena Fernandes,vendas,pleno,2023-05-29,12,3747.0,5.0,1001472.681
611807,Henry Pires,vendas,pleno,2018-06-03,11,2083.0,2.9370000000000003,64599.458000000006
43185,Luiz Gustavo Siqueira,vendas,pleno,2023-12-25,2,10202.0,0.8140000000000001,235193.48600000003
247985,Lorenzo Caldeira,vendas,pleno,2018-02-15,10,2394.0,4.136,693539.088
659765,Emanuelly Sá,vendas,pleno,2018-03-17,1,5612.0,0.44,992341.438
71776,Jade Azevedo,vendas,pleno,2022-10-27,14,7175.0,3.3220000000000005,323387.207
422746,Melina Viana,vendas,pleno,2021-06-02,8,3360.0,1.1330000000000002,664093.54
527972,Ana Vitória Montenegro,vendas,pleno,2016-09-19,9,2651.0,5.0,914378.168
543640,Vinícius Lopes,vendas,pleno,2023-09-04,6,8338.0,3.5970000000000004,241102.4
914964,Sophie Sá,vendas,pleno,2020-08-25,2,4638.0,1.6610000000000005,210656.083
99773,Mariane Dias,vendas,pleno,2015-12-19,9,7621.0,2.9920000000000004,1028005.5720000002
955315,Benjamim Ribeiro,vendas,pleno,2018-10-27,14,5486.0,3.575,183797.856
291540,Juliana Vieira,vendas,pleno,2019-12-29,5,3384.0,4.048000000000001,350805.444
541269,Ana Lívia da Rocha,vendas,pleno,2021-05-08,9,2345.0,2.068,712217.4839999999
756550,Srta. Cecilia Carvalho,vendas,pleno,2018-04-11,8,909.0,4.675000000000001,587098.0610000001
973554,Erick Carvalho,vendas,pleno,2016-11-01,5,2640.0,0.8470000000000001,656136.2940000001
64224,Luiz Miguel da Cruz,vendas,pleno,2015-12-17,14,9249.0,1.9250000000000005,866337.582
998948,Dr. Luiz Miguel Barros,vendas,pleno,2021-08-20,9,9483.0,1.7600000000000002,450530.4650000001
553870,Leandro da Cruz,vendas,pleno,2018-11-24,9,3710.0,4.037,582038.0830000001
361255,Cecilia Monteiro,vendas,pleno,2017-04-12,7,9567.0,0.297,813974.7220000001
696601,Luana da Cunha,vendas,pleno,2021-06-19,4,4808.0,1.9250000000000005,838380.213
896059,Agatha Macedo,vendas,pleno,2017-01-12,14,2973.0,3.707,853331.952
913497,Gabriela Andrade,vendas,pleno,2021-12-12,4,5628.0,1.881,230829.115
280442,Thales da Mata,vendas,pleno,2020-11-25,5,5540.0,4.609000000000001,318340.33
599359,Felipe Ribeiro,vendas,pleno,2016-02-12,3,1860.0,1.7160000000000002,453918.894
3404,Asafe Moraes,vendas,pleno,2016-08-01,10,10279.0,4.840000000000001,458623.0880000001
910800,Ian Siqueira,vendas,pleno,2019-10-22,12,2440.0,4.6530000000000005,435209.841
487915,Elisa Brito,vendas,pleno,2015-10-03,9,1885.0,4.5760000000000005,683080.0900000001
534212,Leonardo Silva,vendas,pleno,2018-01-12,3,10256.0,0.77,679784.292
629207,Catarina da Mota,vendas,pleno,2020-12-08,11,4005.0,0.242,128125.613
435560,Dante Nascimento,vendas,pleno,2015-03-02,8,4802.0,3.4650000000000003,915622.708
383868,Maria Vitória Cassiano,vendas,pleno,2019-04-21,15,3036.0,1.2210000000000003,957501.281
574910,Daniel Leão,vendas,pleno,2018-03-04,9,6858.0,3.399,9479.063
749052,Gabriela Gomes,vendas,pleno,2019-05-14,13,9137.0,2.9370000000000003,444137.4520000001
53345,Aylla da Mota,vendas,pleno,2015-07-03,6,9131.0,1.903,16926.36
370159,Bento da Rocha,vendas,pleno,2022-12-14,11,1986.0,5.0,987397.466
371800,Henry Gabriel Novais,vendas,pleno,2023-06-27,11,5354.0,2.145,174300.92900000003
741170,Srta. Marcela Nunes,vendas,pleno,2018-08-01,12,2260.0,2.398000000000001,811911.5730000001
304705,Lavínia Silveira,vendas,pleno,2016-10-14,12,9240.0,5.0,666496.7650000001
687491,Anthony Nascimento,vendas,pleno,2021-01-16,11,6242.0,1.639,517942.8650000001
208429,Pietro Albuquerque,vendas,pleno,2015-11-11,3,8560.0,1.0120000000000002,300163.18200000003
375693,João Silveira,vendas,pleno,2022-08-13,7,2432.0,1.2100000000000002,409263.393
971823,Sr. Thales Barbosa,vendas,pleno,2020-12-26,6,3038.0,0.044,738576.0910000001
120776,Ísis das Neves,vendas,pleno,2020-03-26,11,3030.0,1.1550000000000002,438199.564
423025,Sabrina Moreira,vendas,pleno,2023-10-08,10,9368.0,2.651,605123.1780000001
983654,Sr. Oliver da Cunha,vendas,pleno,2015-03-29,5,8643.0,4.235,223614.347
10343,Maysa Ferreira,vendas,pleno,2021-09-17,7,5189.0,4.378,77918.126
898544,Liam Vasconcelos,vendas,pleno,2022-03-15,1,2868.0,0.187,345807.055
685598,Lucca Mendes,vendas,pleno,2017-07-24,5,4374.0,2.486,523026.9
692720,Cauê Siqueira,vendas,pleno,2023-07-13,14,3322.0,5.0,425121.697
721802,Dr. Eduardo da Cunha,vendas,pleno,2022-01-10,8,3146.0,2.915,720636.939
69674,Daniel Teixeira,vendas,pleno,2018-04-15,15,2311.0,1.826,676279.307
468792,Ayla Correia,vendas,pleno,2019-11-19,3,5355.0,3.2670000000000003,673906.42
354870,Henrique Câmara,vendas,pleno,2017-06-02,3,6767.0,1.958,983563.218
482015,Sra. Sophia Garcia,vendas,pleno,2020-12-02,15,4792.0,1.089,238783.226
116317,Emanuel Cunha,vendas,pleno,2017-02-26,10,8439.0,3.08,553056.471
584417,Antonella Gonçalves,vendas,pleno,2018-07-08,3,9974.0,2.9700000000000006,431814.438
575810,Leonardo Castro,vendas,pleno,2019-10-25,3,5481.0,0.154,1035921.3370000002
754550,André Campos,vendas,pleno,2020-05-08,9,4362.0,5.0,796069.0650000001
510389,João Pedro Porto,vendas,pleno,2016-04-09,3,1769.0,5.0,628974.0160000001
691482,Dr. João Pedro da Conceição,vendas,pleno,2021-11-21,4,6356.0,0.011,1438.239
137066,Agatha Nunes,vendas,pleno,2023-10-18,8,2988.0,0.517,27328.433
782789,Isabel Duarte,vendas,pleno,2023-08-25,2,2641.0,0.099,175594.19900000002
567071,Mariane Borges,vendas,pleno,2019-03-17,12,10608.0,4.741,481028.119
407522,Leandro Monteiro,vendas,pleno,2023-10-01,3,2839.0,4.015000000000001,1019350.75
682419,Rebeca Brito,vendas,pleno,2018-06-10,7,8402.0,0.8910000000000001,1093797.32
991849,Dr. Mateus Garcia,vendas,pleno,2018-11-27,5,4052.0,3.047,491800.4630000001
510965,Thiago da Luz,vendas,pleno,2015-12-06,13,8735.0,1.023,938264.118
155094,Sr. Otto Carvalho,vendas,pleno,2017-07-29,13,6092.0,1.815,575690.984
427325,Rafaela Andrade,vendas,pleno,2019-09-24,5,7900.0,3.9820000000000007,397227.666
141899,Sr. Augusto Araújo,vendas,pleno,2018-10-03,7,2786.0,5.0,921267.017
22618,Guilherme Gomes,vendas,pleno,2015-07-11,14,10327.0,0.99,564649.074
93538,Luiza Caldeira,vendas,pleno,2021-07-28,13,8466.0,3.652,618490.345
671994,Srta. Raquel Souza,vendas,pleno,2021-10-18,14,4824.0,3.663,882345.486
178910,Gael Henrique da Paz,vendas,pleno,2017-07-19,9,7582.0,1.7490000000000003,75273.26400000001
466596,Marcela Mendonça,vendas,pleno,2019-06-05,15,3973.0,4.829,399654.497
965901,Ana Liz Moura,vendas,pleno,2018-09-19,12,8742.0,2.6730000000000005,751090.7250000001
370787,Davi Miguel da Cruz,vendas,pleno,2016-09-27,5,980.0,0.429,238611.76900000003
810914,Gustavo Henrique Monteiro,vendas,pleno,2016-09-07,1,8514.0,3.751,812531.4230000001
19614,Vitor Gabriel Silva,vendas,pleno,2020-08-08,3,6779.0,0.341,504229.946
813788,Lorenzo Barros,vendas,pleno,2019-01-15,4,7344.0,5.0,262090.939
802551,Stephany Lima,vendas,pleno,2017-11-22,5,7548.0,3.003,625910.2960000001
423277,Laura Fernandes,vendas,pleno,2016-05-22,9,6670.0,5.0,38021.313
275329,Ana Beatriz Martins,vendas,pleno,2023-10-15,11,2175.0,4.51,193645.936
498598,Ana Carolina Farias,vendas,pleno,2022-10-15,5,297.0,3.091,891361.856
139596,Manuella Siqueira,vendas,pleno,2017-07-28,1,1986.0,2.9040000000000004,229102.632
596949,Emanuella Oliveira,vendas,pleno,2016-07-27,5,7931.0,3.036,73638.565
280258,Ana Barros,vendas,pleno,2016-05-06,3,5602.0,3.1130000000000004,163490.481
824793,Sr. Isaque Porto,vendas,pleno,2020-01-23,14,2187.0,2.915,11971.828
1115,Sra. Pietra Nunes,vendas,pleno,2018-03-03,1,5330.0,3.729000000000001,918198.039
286628,Renan Jesus,vendas,pleno,2015-10-23,12,6260.0,2.8380000000000005,720271.75
822944,Sra. Laís Jesus,vendas,pleno,2020-03-23,14,4549.0,2.0240000000000005,1025712.292
33353,Otto Freitas,vendas,pleno,2019-04-25,4,7785.0,0.198,172726.873
682792,Danilo Araújo,vendas,pleno,2023-09-01,2,2933.0,0.33,176009.306
222836,Dra. Isabela Viana,vendas,pleno,2022-05-24,14,6262.0,0.132,10885.105
284014,Kaique Vieira,vendas,pleno,2016-10-13,12,1031.0,4.917,151067.213
709425,Dra. Isabela Sampaio,vendas,pleno,2017-03-28,2,4764.0,4.6530000000000005,443538.205
173556,Maria Isis Garcia,vendas,pleno,2017-11-08,9,6307.0,4.158,625999.759
993967,Dom da Mata,vendas,pleno,2016-04-07,8,7778.0,3.63,323266.17400000006
785360,Ana Julia Pereira,vendas,pleno,2023-11-10,4,2415.0,2.3540000000000005,206702.485
787505,Benicio Dias,vendas,pleno,2016-11-09,15,1640.0,1.122,276960.50800000003
512274,Srta. Beatriz das Neves,vendas,pleno,2021-12-19,2,6701.0,0.231,527439.3520000001
511312,Maria Flor Albuquerque,vendas,pleno,2017-12-15,13,5805.0,0.539,72332.04
371229,Leonardo Casa Grande,vendas,pleno,2023-10-06,9,8587.0,0.176,555316.4650000001
379044,Júlia Almeida,vendas,pleno,2020-06-01,5,10717.0,4.136,677657.376
59090,Sra. Vitória Souza,vendas,pleno,2021-03-14,5,2832.0,4.4110000000000005,1024298.044
686632,Sr. Thiago Moreira,vendas,pleno,2017-10-16,11,6847.0,0.352,352610.24700000003
590584,Leandro Monteiro,vendas,pleno,2015-05-16,3,9000.0,5.0,363506.407
240448,Arthur Miguel Monteiro,vendas,pleno,2020-05-28,10,3011.0,4.147,156840.431
505127,Antony Duarte,vendas,pleno,2017-03-15,3,9992.0,0.187,1085379.757
625384,Srta. Julia Macedo,vendas,pleno,2016-02-10,3,3111.0,5.0,967552.487
151791,Theo Oliveira,vendas,pleno,2017-03-05,11,10087.0,2.079,608086.7320000001
234867,Maria Clara Pimenta,vendas,pleno,2016-04-27,3,728.0,3.234,324052.553
775561,Caroline Farias,vendas,pleno,2017-03-05,12,342.0,0.374,509807.9140000001
787072,Paulo Casa Grande,vendas,pleno,2019-02-02,8,6673.0,4.059,389712.279
856702,Calebe Montenegro,vendas,pleno,2017-08-16,2,3774.0,1.6610000000000005,483707.367
512741,Rael Lima,vendas,pleno,2016-12-03,7,1120.0,1.1110000000000002,942092.085
964437,Caleb Teixeira,vendas,pleno,2017-03-22,7,10480.0,0.8140000000000001,453751.155
424607,Sr. Léo Freitas,vendas,pleno,2017-06-08,1,6678.0,2.761,1033209.804
108125,Gael Nascimento,vendas,pleno,2019-05-15,15,972.0,1.7490000000000003,177771.803
362234,Luiza Pereira,vendas,pleno,2020-08-15,10,10288.0,0.44,494780.154
831025,Srta. Ayla Gomes,vendas,pleno,2016-12-20,5,507.0,3.652,556805.513
760232,Dra. Melissa Souza,vendas,pleno,2019-01-10,7,5522.0,0.187,837114.52
704322,Camila Caldeira,vendas,pleno,2019-02-15,2,7925.0,4.994000000000001,723235.1720000001
371998,Raquel Ramos,vendas,pleno,2021-07-18,5,5328.0,3.003,38472.753
928024,Heitor Leão,vendas,pleno,2019-12-09,3,5160.0,0.682,476155.614
32321,Sr. José Miguel Oliveira,vendas,pleno,2018-05-18,8,10404.0,0.6930000000000001,809190.8110000001
63617,Maya Cunha,vendas,pleno,2017-12-26,2,7895.0,3.2670000000000003,334386.93200000003
947006,Rhavi Costela,vendas,pleno,2021-04-04,6,8902.0,0.44,633485.578
890845,Maria Júlia Gomes,vendas,pleno,2020-06-12,1,273.0,1.122,21819.655
869366,Lucas Gabriel Siqueira,vendas,pleno,2019-07-25,5,3058.0,4.114000000000001,754099.214
935919,Anna Liz da Paz,vendas,pleno,2022-08-31,3,1907.0,0.8250000000000001,485228.007
973436,Luana Souza,vendas,pleno,2018-06-28,10,7938.0,0.649,662616.5370000001
704916,Ana Cecília Aragão,vendas,pleno,2016-11-10,1,4417.0,2.9480000000000004,914744.765
606881,Ester da Paz,vendas,pleno,2023-10-04,4,7106.0,2.4090000000000003,868036.642
512084,Igor Cunha,vendas,pleno,2022-12-28,14,4054.0,4.719,864085.86
538544,Júlia Sousa,vendas,pleno,2016-09-13,11,4394.0,3.102,1036685.0230000002
770460,Juan Sousa,vendas,pleno,2015-11-20,7,4401.0,1.1110000000000002,672035.3420000001
186591,Heloísa Marques,vendas,pleno,2020-12-31,6,3829.0,0.308,1039828.229
36898,Ana Sophia Campos,vendas,pleno,2023-04-29,13,7734.0,4.3340000000000005,866227.0430000001
305587,Ana Julia Cavalcanti,vendas,pleno,2018-07-28,11,9842.0,2.552,70168.90100000001
212961,André Nascimento,vendas,pleno,2019-09-08,12,8307.0,1.375,201112.967
838669,Pedro Miguel Pacheco,vendas,pleno,2023-10-25,4,1348.0,3.2010000000000005,427513.394
704629,Ana Beatriz Vargas,vendas,pleno,2015-01-24,5,4512.0,3.4320000000000004,98177.00200000002
953088,Luiz Henrique Moreira,vendas,pleno,2020-04-27,15,1922.0,1.65,740494.557
382129,Mariah da Paz,vendas,pleno,2016-04-06,15,8341.0,1.551,128357.92200000002
631416,João Vitor Fernandes,vendas,pleno,2020-05-22,4,8472.0,4.455,553716.02
425504,Evelyn Gonçalves,vendas,pleno,2021-12-07,4,3660.0,1.859,866155.917
196606,Eloá Caldeira,vendas,pleno,2021-09-03,12,861.0,1.7050000000000003,468969.677
303808,Dra. Mirella Machado,vendas,pleno,2020-08-29,2,8891.0,2.002,408502.16
400356,Pedro Cirino,vendas,pleno,2022-04-08,5,237.0,1.881,495461.153
310456,Maria Isis Machado,vendas,pleno,2016-06-26,10,8555.0,2.299,149567.539
436146,Nina Caldeira,vendas,pleno,2018-09-26,3,4307.0,3.806,987294.319
312872,Apollo Caldeira,vendas,pleno,2021-07-17,12,4887.0,4.4110000000000005,760513.545
110398,Nathan Machado,vendas,pleno,2017-07-25,4,6189.0,5.0,697406.8640000001
237144,João Felipe Albuquerque,vendas,pleno,2016-01-29,2,9553.0,3.0690000000000004,722334.5470000001
748175,Francisco Novais,vendas,pleno,2017-07-03,12,7549.0,5.0,1020367.007
322386,Luiz Felipe Farias,vendas,pleno,2018-11-29,5,5218.0,2.9920000000000004,983208.699
184064,Dr. Gael Pacheco,vendas,pleno,2021-09-03,9,981.0,0.253,854930.659
250085,Maria Vitória Jesus,vendas,pleno,2023-05-09,9,6263.0,4.697,311723.3900000001
101027,Liz Sales,vendas,pleno,2017-05-13,11,6243.0,2.7390000000000003,576670.545
226510,Maria Eduarda Nascimento,vendas,pleno,2019-09-07,11,4379.0,3.531,672803.3510000001
930597,Daniela Santos,vendas,pleno,2015-07-09,5,10452.0,1.573,318429.694
348526,Manuella Novais,vendas,pleno,2023-05-20,15,5149.0,4.774,575880.2390000001
535818,Emanuella Fernandes,vendas,pleno,2020-09-02,2,349.0,1.067,1091250.996
77051,Lorenzo Vasconcelos,vendas,pleno,2017-12-01,9,4541.0,4.906000000000001,976485.62
634880,Maria Eduarda Garcia,vendas,pleno,2020-07-30,3,1863.0,4.73,562471.9650000001
881184,Ana Beatriz da Paz,vendas,pleno,2016-04-14,11,9233.0,0.759,44865.018
830403,Daniel Oliveira,vendas,pleno,2022-06-13,14,4128.0,3.5200000000000005,252680.72500000003
922874,Cecília Correia,vendas,pleno,2022-02-28,15,5797.0,2.0240000000000005,930515.278
129487,Caleb Cassiano,vendas,pleno,2022-11-07,9,5986.0,1.4410000000000005,379154.6
260219,Dr. Gabriel Gomes,vendas,pleno,2015-08-21,1,3655.0,3.234,51211.171
891984,Luiz Miguel Cavalcante,vendas,pleno,2015-11-24,9,5965.0,3.3880000000000003,205137.50400000004
547899,Henry Montenegro,vendas,pleno,2016-06-14,2,1479.0,5.0,868092.104
978335,Cauã Ribeiro,vendas,pleno,2023-03-28,13,8600.0,3.091,570454.8740000001
580620,Davi Cunha,vendas,pleno,2017-07-23,5,1151.0,2.728,691184.4280000001
165394,Maria Vitória Câmara,vendas,pleno,2023-07-08,14,7203.0,2.8160000000000003,254361.316
542392,Yan Alves,vendas,pleno,2015-06-05,14,1438.0,2.508,944000.321
597181,Ryan Novais,vendas,pleno,2019-12-08,5,6234.0,4.301,806122.581
843150,Stella Ribeiro,vendas,pleno,2020-12-12,9,1076.0,3.5420000000000007,790345.2370000001
994045,Sr. João Gabriel Fogaça,vendas,pleno,2017-12-05,7,4783.0,0.264,805377.474
86874,Carlos Eduardo Cunha,vendas,pleno,2020-05-06,14,6021.0,0.264,501093.329
72186,Dra. Alexia Câmara,vendas,pleno,2018-05-09,7,10030.0,5.0,851243.8
641231,Isaac Machado,vendas,pleno,2015-03-08,4,8794.0,4.51,610984.1320000001
874301,Ravi Lucca Aparecida,vendas,pleno,2016-10-19,1,9760.0,0.242,339995.98600000003
336847,Dante Silveira,vendas,pleno,2016-04-16,11,3925.0,2.871,91328.633
438325,Kevin Caldeira,vendas,pleno,2022-02-08,12,948.0,1.2100000000000002,956066.122
353425,Sophia Monteiro,vendas,pleno,2020-05-01,9,8520.0,1.166,30094.339000000004
59890,Dra. Aylla Costela,vendas,pleno,2019-03-12,11,10666.0,3.003,822561.839
181462,Nicole Nogueira,vendas,pleno,2015-04-11,11,5305.0,2.64,471784.478
94032,Júlia Pacheco,vendas,pleno,2017-01-20,6,5964.0,2.662,131668.27300000002
389662,Melissa Lima,vendas,pleno,2021-04-08,12,5616.0,3.619,337860.41300000006
839633,Sra. Olivia Siqueira,vendas,pleno,2023-03-21,7,4860.0,1.639,252993.10300000003
451929,Miguel Mendes,vendas,pleno,2019-01-07,14,7356.0,2.7170000000000005,761370.126
499225,Arthur Gabriel Melo,vendas,pleno,2022-08-23,14,9189.0,3.245000000000001,510319.81
869976,Pedro Aragão,vendas,pleno,2016-12-19,13,4360.0,3.4540000000000006,69761.725
633510,Sr. João Pedro Peixoto,vendas,pleno,2018-03-25,3,7692.0,1.166,701724.925
172198,Henrique Camargo,vendas,pleno,2016-03-28,11,7878.0,1.4740000000000002,983409.053
504824,Davi Duarte,vendas,pleno,2020-05-18,15,8169.0,0.396,825209.363
979342,Ana Laura Vargas,vendas,pleno,2018-06-17,15,451.0,2.9810000000000003,457581.9490000001
668925,Dr. Pietro Teixeira,vendas,pleno,2021-02-08,12,3022.0,0.286,475453.89100000006
311009,Maria Flor Barbosa,vendas,pleno,2023-06-03,5,8982.0,0.495,556077.4560000001
802788,Dr. Eduardo Vieira,vendas,pleno,2023-03-25,15,9914.0,2.0130000000000003,830307.753
496492,Sr. Luiz Fernando Souza,vendas,pleno,2023-05-03,13,3507.0,2.387,441077.47200000007
81085,Alexia Porto,vendas,pleno,2015-07-23,1,10157.0,4.664000000000001,46639.01
601027,Maya Nascimento,vendas,pleno,2017-07-26,13,10281.0,0.187,618011.3720000001
240647,Marcelo Correia,vendas,pleno,2019-06-24,1,10941.0,2.552,157726.50300000003
441084,Apollo Duarte,vendas,pleno,2021-03-19,15,6744.0,1.859,276370.006
558492,Fernanda Siqueira,vendas,pleno,2022-03-24,14,7780.0,4.939000000000001,632535.959
822245,Rafael Duarte,vendas,pleno,2015-09-15,13,7973.0,0.066,750820.6860000001
785030,Henry Gabriel Fogaça,vendas,pleno,2023-09-04,14,9139.0,1.001,469689.01100000006
785120,Diego Sousa,vendas,pleno,2021-04-01,7,2762.0,5.0,811922.1440000001
143252,Sr. Guilherme Fernandes,vendas,pleno,2023-06-11,4,9691.0,0.088,1022207.912
45228,Alícia da Rocha,vendas,pleno,2022-06-02,6,826.0,3.674,779226.5910000001
42654,Liz Ferreira,vendas,pleno,2015-02-17,14,1641.0,4.026000000000001,802856.274
164650,Pedro Miguel Silveira,vendas,pleno,2021-12-25,1,8695.0,0.011,689926.3580000001
732569,Ravy Mendes,vendas,pleno,2018-02-15,15,10855.0,2.519,757895.7760000001
310612,Aurora Correia,vendas,pleno,2021-09-02,8,6267.0,3.586,690878.7490000001
783667,Pietro Ribeiro,vendas,pleno,2021-05-27,6,2069.0,1.4410000000000005,822699.8120000002
620446,Matteo Souza,vendas,pleno,2021-03-10,4,541.0,0.649,417392.085
22619,Elisa Ramos,vendas,pleno,2021-08-30,6,2216.0,1.32,157435.71800000002
963321,Emanuel Abreu,vendas,pleno,2020-05-24,7,6678.0,2.684,430875.753
910221,Isadora Fernandes,vendas,pleno,2020-10-15,10,6651.0,0.8910000000000001,220836.71500000003
206030,Bento Araújo,vendas,pleno,2019-11-29,13,7596.0,3.872,298506.52700000006
843240,Dr. José Miguel Nascimento,vendas,pleno,2018-07-30,2,7045.0,1.9250000000000005,1000070.434
111375,Dra. Sofia Andrade,vendas,pleno,2023-10-10,7,3065.0,4.5760000000000005,354022.69100000005
739197,Cauê Leão,vendas,pleno,2017-03-18,12,5634.0,2.3100000000000005,416096.45
117604,Sr. Otávio Gonçalves,vendas,pleno,2019-08-30,7,8033.0,2.3760000000000003,753812.103
896772,Daniela Rocha,vendas,pleno,2023-01-17,14,8685.0,3.3000000000000003,245292.89400000003
251827,Sra. Ana Carolina Mendes,vendas,pleno,2021-03-04,11,6435.0,4.4110000000000005,381003.271
378595,Theo Carvalho,vendas,pleno,2019-12-27,2,1148.0,3.5640000000000005,988935.299
718257,Sophia Sampaio,vendas,pleno,2017-09-02,14,5057.0,3.685000000000001,282631.503
602773,Ana Julia Ferreira,vendas,pleno,2021-01-13,13,860.0,5.0,312282.993
820430,Leonardo Castro,vendas,pleno,2017-04-21,8,10477.0,4.994000000000001,643241.588
672852,Samuel Oliveira,vendas,pleno,2020-04-22,10,6667.0,2.805,1071265.3490000002
119809,Diego Gonçalves,vendas,pleno,2019-07-02,8,10877.0,3.1790000000000003,37612.773
204622,Luiz Miguel Sousa,vendas,pleno,2015-05-27,5,9751.0,2.728,864999.399
161361,Asafe Moura,vendas,pleno,2022-03-03,15,5046.0,5.0,940040.585
776981,Ian Castro,vendas,pleno,2023-08-21,9,1582.0,5.0,496936.528
848522,Maria Júlia Casa Grande,vendas,pleno,2023-10-25,12,4100.0,4.4,880318.8790000001
674382,Emanuel Sá,vendas,pleno,2020-09-04,10,9334.0,1.9250000000000005,983348.047
533440,Dr. Davi Lucas Fernandes,vendas,pleno,2018-09-28,13,6761.0,4.279000000000001,667202.0850000001
659232,Sr. Renan Almeida,vendas,pleno,2016-09-29,6,8874.0,4.708000000000001,708940.1440000001
860832,Pedro Cirino,vendas,pleno,2022-11-07,1,7411.0,1.386,689461.1240000001
613685,Ana Vitória Montenegro,vendas,pleno,2022-08-12,12,4900.0,2.706,876293.0440000001
795186,Dra. Marcela Rezende,vendas,pleno,2018-11-09,3,9530.0,0.253,494468.898
810848,Léo Gomes,vendas,pleno,2023-12-04,9,4324.0,4.906000000000001,710333.1290000001
260261,Helena Sales,vendas,pleno,2015-08-21,10,10029.0,0.5060000000000001,464868.162
228418,Elisa Siqueira,vendas,pleno,2019-01-28,9,7117.0,2.5850000000000004,434261.7290000001
188073,Dr. Otto Fonseca,vendas,pleno,2016-05-29,9,6498.0,5.0,935569.943
15602,Rhavi Barbosa,vendas,pleno,2020-07-18,6,7263.0,4.708000000000001,347784.063
957231,Alana Almeida,vendas,pleno,2019-02-08,13,7784.0,2.4970000000000003,300658.259
221389,Arthur Miguel Garcia,vendas,pleno,2016-03-16,15,6080.0,0.682,895942.3330000001
632901,Valentim Sá,vendas,pleno,2020-06-23,7,10382.0,2.134,487967.15
649563,Levi Novaes,vendas,pleno,2018-12-26,15,1501.0,5.0,334385.172
307604,Aylla Martins,vendas,pleno,2017-08-01,3,4962.0,1.9470000000000005,37065.699
353549,Sr. Nathan Vargas,vendas,pleno,2016-07-01,15,8654.0,2.849,239613.858
979349,Calebe Ferreira,vendas,pleno,2022-03-03,7,2448.0,1.6610000000000005,102652.132
747938,Benício Abreu,vendas,pleno,2015-04-04,12,7065.0,3.4540000000000006,448165.971
99490,Cauã Fogaça,vendas,pleno,2020-09-17,15,6637.0,1.4520000000000002,449704.26600000006
184099,Ana Vitória Machado,vendas,pleno,2020-04-20,15,4115.0,1.518,931624.87
832818,Kevin Pacheco,vendas,pleno,2018-01-23,1,5486.0,4.752000000000001,117525.606
965494,Ana Luiza Pinto,vendas,pleno,2022-04-12,6,3658.0,4.873,276304.391
986358,Emanuelly Azevedo,vendas,pleno,2019-03-02,15,6744.0,2.64,229446.932
863032,Nicole Almeida,vendas,pleno,2016-12-05,2,8078.0,4.598,858367.5540000001
820946,Rodrigo Azevedo,vendas,pleno,2018-06-03,10,2262.0,1.958,109038.71000000002
683011,Mariane Pacheco,vendas,pleno,2021-12-16,8,10133.0,4.719,106229.662
417837,Lívia Viana,vendas,pleno,2023-07-18,15,9303.0,4.268,732759.533
181779,Sr. Theodoro Rezende,vendas,pleno,2021-03-04,11,9144.0,0.638,894268.386
164857,Luísa Costa,vendas,pleno,2021-05-02,1,8307.0,2.3540000000000005,393136.491
416805,Olivia Sá,vendas,pleno,2023-05-22,2,9595.0,5.0,952713.157
411287,Sra. Beatriz Peixoto,vendas,pleno,2016-06-13,8,3186.0,5.0,292312.438
181790,Maria Fernanda Pinto,vendas,pleno,2019-04-14,3,3379.0,4.378,455450.292
232462,Isis Ribeiro,vendas,pleno,2018-10-06,11,1282.0,0.473,48458.817
617670,Larissa Pacheco,vendas,pleno,2022-06-24,8,1098.0,5.0,1046819.367
287668,João Guilherme Cunha,vendas,pleno,2015-02-06,15,6102.0,0.6050000000000001,638522.5220000001
154354,Beatriz Gonçalves,vendas,pleno,2017-07-17,9,8539.0,2.9480000000000004,895033.7550000001
655509,Maria Isis Camargo,vendas,pleno,2023-10-08,12,1705.0,2.035,994760.514
453546,Dr. Davi Lucas Aragão,vendas,pleno,2016-06-20,10,2062.0,1.122,782859.759
568548,Gabriela Barbosa,vendas,pleno,2019-03-21,7,2577.0,1.1330000000000002,806890.4580000001
540614,Gael Ramos,vendas,pleno,2019-05-04,7,8794.0,0.429,714391.4360000001
485845,Aurora Ribeiro,vendas,pleno,2021-05-06,12,595.0,3.135,135058.97900000002
351858,Heloísa Peixoto,vendas,pleno,2016-12-02,1,2222.0,4.103000000000001,857650.0460000001
527729,Raquel Araújo,vendas,pleno,2015-06-29,4,3337.0,4.29,701185.111
571374,João Miguel Cavalcante,vendas,pleno,2019-06-08,9,9274.0,4.972,711842.703
