ID_Funcionario,Nome,Departamento,Cargo,Data_Contratacao,Treinamentos_Completos,ROI_Por_Real_Investido,Porcentagem_Aumento_Trafego,Porcentagem_Reducao_CAC
749634,Lucca Pires,marketing,senior,2017-02-01,9,9.54,19.05,1.335
392394,Heloísa Oliveira,marketing,senior,2023-03-19,14,5.025,12.27,11.82
855207,Davi Miguel Sousa,marketing,senior,2021-06-20,4,2.145,26.52,9.78
633651,Ryan Lopes,marketing,senior,2019-08-17,13,6.765,32.97,14.535
579905,Maria Vitória Barros,marketing,senior,2018-09-08,7,8.355,7.949999999999999,19.23
55176,Maria Cecília Aparecida,marketing,senior,2015-08-11,14,5.925000000000001,35.325,19.965
189561,Bento Fernandes,marketing,senior,2017-06-30,7,7.065,28.035000000000004,17.88
731326,Yuri Souza,marketing,senior,2020-01-17,12,3.2700000000000005,3.465,13.155
200416,Giovanna Lima,marketing,senior,2017-10-16,9,9.9,44.61,17.835
933423,Francisco Cassiano,marketing,senior,2021-12-14,14,4.949999999999999,12.345,32.76
301124,Sr. Enzo Gabriel Oliveira,marketing,senior,2022-09-25,6,2.415,37.29,13.605
408102,Dante Dias,marketing,senior,2015-11-23,8,8.790000000000001,25.59,32.79
482938,Sr. Gustavo Henrique Rezende,marketing,senior,2017-12-29,13,4.995,14.265,13.29
258485,Ana Sophia Aragão,marketing,senior,2021-04-12,4,8.64,37.065,21.93
786281,Igor Rodrigues,marketing,senior,2018-02-06,3,10.095,23.01,35.25
167996,Elisa Gonçalves,marketing,senior,2016-05-02,3,4.800000000000001,29.160000000000004,3.9
849849,Marcelo Mendes,marketing,senior,2016-03-16,10,2.055,33.69,7.56
735212,Murilo Silveira,marketing,senior,2015-12-10,6,9.255,29.43,21.3
956573,Valentim Souza,marketing,senior,2016-11-18,12,1.995,10.695,20.34
66386,Dr. Gustavo Barbosa,marketing,senior,2016-10-21,15,5.955,38.34,23.37
436164,Srta. Yasmin Cavalcanti,marketing,senior,2016-08-20,2,5.295,33.33,8.205
260641,Maria Liz da Cunha,marketing,senior,2021-09-30,12,8.325,29.85,9.225
85467,Sr. Davi Lucca da Paz,marketing,senior,2020-01-26,9,3.2700000000000005,24.585,25.02
311168,Dr. Ian Casa Grande,marketing,senior,2021-11-03,14,5.655,22.725,22.095
719341,Benjamim Mendes,marketing,senior,2018-05-29,2,4.14,42.63,31.89
390517,Sr. João Pedro Mendes,marketing,senior,2018-07-27,1,6.795,25.035000000000004,12.24
783470,Agatha da Rocha,marketing,senior,2016-10-30,14,2.76,36.48,35.94
396946,Srta. Sara Gomes,marketing,senior,2018-10-30,8,9.48,23.805,7.89
207293,Ana Liz Novaes,marketing,senior,2017-01-11,4,9.72,6.48,16.515
901870,Ana Lívia Martins,marketing,senior,2017-01-25,14,2.0250000000000004,22.935,21.315
331268,Ana Sophia Melo,marketing,senior,2020-01-22,7,1.08,21.705,32.61
664909,Bruna Martins,marketing,senior,2018-08-29,12,3.075,36.705,8.07
989769,Sr. Lucas Macedo,marketing,senior,2020-07-29,13,4.0200000000000005,7.365,35.865
206275,Nicolas Nunes,marketing,senior,2016-02-23,10,6.75,23.97,26.355
138293,Ana Liz Ramos,marketing,senior,2018-05-22,7,7.709999999999999,42.015,22.35
330874,Ana Julia Camargo,marketing,senior,2022-01-08,9,9.195,33.99,4.5600000000000005
266755,Isis da Mota,marketing,senior,2020-08-20,6,0.4499999999999999,29.01,14.16
280990,Henry Gabriel Ferreira,marketing,senior,2020-05-02,10,4.17,12.66,34.515
50038,Luiz Miguel Mendonça,marketing,senior,2023-03-18,8,9.375,37.725,23.745
263545,Isabela Sá,marketing,senior,2018-10-14,15,3.495,4.08,32.49
456885,Antonella Dias,marketing,senior,2019-04-20,12,0.105,21.84,7.695
992417,Isaac Monteiro,marketing,senior,2021-06-17,11,6.584999999999999,26.745,30.075000000000003
685389,Dr. Léo Viana,marketing,senior,2018-10-07,13,7.649999999999999,33.87,9.555
2429,Rafaela Ferreira,marketing,senior,2023-06-27,3,0.09,3.63,26.700000000000003
306604,Dr. Davi Dias,marketing,senior,2016-10-17,2,0.42,39.66,27.81
113021,Sr. Gael Henrique Brito,marketing,senior,2018-01-13,1,1.2000000000000002,25.845,17.46
117793,Rhavi Garcia,marketing,senior,2021-11-20,14,7.709999999999999,41.205,5.34
671476,José Pedro Leão,marketing,senior,2015-11-18,5,7.665000000000001,25.02,21.225
136592,Daniel Siqueira,marketing,senior,2023-02-04,15,8.655,6.495,12.75
207740,Kaique Andrade,marketing,senior,2020-10-16,5,0.39,22.23,5.835
135882,Maria Clara Cardoso,marketing,senior,2017-06-10,12,6.945,24.945,14.04
152693,Gustavo Henrique Campos,marketing,senior,2016-01-10,13,9.765,24.03,9.57
196733,Emanuelly Ribeiro,marketing,senior,2017-06-29,15,10.2,38.955,0.36
572480,Gustavo Henrique Cardoso,marketing,senior,2017-07-29,15,9.18,4.574999999999999,16.41
660921,Carlos Eduardo Pacheco,marketing,senior,2017-07-26,13,8.535,41.64,0.27
718615,Josué Farias,marketing,senior,2015-03-10,7,7.605,32.445,28.575000000000003
142649,Helena Alves,marketing,senior,2020-11-20,3,3.5250000000000004,6.9750000000000005,12.96
464449,Lívia Nascimento,marketing,senior,2021-07-28,10,4.665,16.125,19.665
445840,Ana Julia Alves,marketing,senior,2017-04-15,9,6.885,15.705000000000002,24.99
312627,Sr. Luiz Otávio Costela,marketing,senior,2019-02-23,2,6.705,15.975,18.645
386679,Renan Gomes,marketing,senior,2022-05-13,4,2.895,1.155,22.395
549078,Evelyn da Mota,marketing,senior,2020-08-19,7,7.74,35.535000000000004,4.455
491941,João Guilherme Rios,marketing,senior,2015-12-22,4,6.69,9.36,2.805
423217,Letícia Sales,marketing,senior,2023-08-01,15,0.75,24.42,36.93
77238,Sr. Paulo Cavalcante,marketing,senior,2019-11-26,1,2.49,29.49,32.52
847592,Mariane Ramos,marketing,senior,2016-02-29,9,0.4649999999999999,33.99,6.855
836233,Ana Cecília Pinto,marketing,senior,2022-05-16,5,1.6949999999999998,29.355,16.995
6366,Luan Mendonça,marketing,senior,2017-07-16,9,5.625,9.48,17.16
436648,Maria Luiza Souza,marketing,senior,2023-12-02,13,3.72,36.78,34.845
320604,Srta. Isabella Cunha,marketing,senior,2023-01-12,14,6.465,32.085,2.535
298248,Allana Alves,marketing,senior,2015-03-28,15,5.34,37.2,31.185
522646,Pedro Lucas Cardoso,marketing,senior,2016-08-02,4,2.07,15.285,28.23
443823,Henry Gabriel Teixeira,marketing,senior,2019-02-26,7,0.675,28.845,10.11
7941,Maria Luísa Sousa,marketing,senior,2020-10-18,1,4.125,37.545,33.135
948262,Clarice Ribeiro,marketing,senior,2019-08-24,2,8.459999999999999,32.7,4.68
212694,Rebeca Castro,marketing,senior,2015-02-17,14,8.040000000000001,26.61,20.25
6010,Luiz Miguel Mendes,marketing,senior,2023-11-28,8,7.14,15.375,23.88
344484,Matheus Oliveira,marketing,senior,2020-09-18,15,3.975,19.35,32.385
228575,Rael Nogueira,marketing,senior,2016-08-21,15,2.88,44.685,29.745
700841,João Lucas Lima,marketing,senior,2018-12-27,12,7.800000000000001,3.045,27.105
574221,Luiz Gustavo Nogueira,marketing,senior,2018-04-07,11,2.655,1.77,7.425000000000001
473874,Kaique Freitas,marketing,senior,2016-12-24,2,10.02,34.26,16.095
872573,Juliana Fonseca,marketing,senior,2018-06-02,14,0.5700000000000001,37.995,24.405
719611,Luan Siqueira,marketing,senior,2021-02-22,5,3.975,6.855,25.47
715342,Mirella Sousa,marketing,senior,2017-09-20,7,1.185,0.135,13.665
188152,Davi Lucca da Cruz,marketing,senior,2017-05-19,5,8.399999999999999,31.545,17.924999999999997
600118,Luiz Henrique Brito,marketing,senior,2018-08-24,11,7.23,11.625,9.615
276952,Brayan Pereira,marketing,senior,2020-05-10,1,5.79,13.830000000000002,23.79
213865,Ana Clara Brito,marketing,senior,2019-10-10,14,2.04,26.505000000000003,5.3100000000000005
482406,Dr. Vinicius Araújo,marketing,senior,2021-09-15,9,0.795,15.195,34.230000000000004
74268,Sr. Valentim Novaes,marketing,senior,2022-01-21,6,4.53,14.07,28.950000000000003
231319,Cecília Marques,marketing,senior,2020-07-03,8,7.62,1.23,12.915
783146,Gustavo Henrique Ramos,marketing,senior,2015-07-01,10,9.33,33.375,16.305
529759,Pietra da Cruz,marketing,senior,2020-04-16,10,0.72,20.385,32.625
966844,Luiza da Mata,marketing,senior,2022-04-07,8,8.129999999999999,3.045,6.045
808698,Luiz Miguel Rodrigues,marketing,senior,2019-12-12,4,9.99,19.26,10.305
296230,Giovanna da Rocha,marketing,senior,2023-01-19,10,0.96,19.425,20.475
292083,Thiago Oliveira,marketing,senior,2015-03-08,9,10.35,9.405,1.0499999999999998
341298,Srta. Kamilly Jesus,marketing,senior,2017-08-28,8,9.69,20.49,21.18
193179,Davi Miguel Teixeira,marketing,senior,2016-06-03,6,5.76,20.91,35.76
12867,Sabrina Porto,marketing,senior,2021-12-30,1,10.23,26.175,24.6
436729,Apollo Abreu,marketing,senior,2016-10-28,9,2.55,42.135,26.25
565123,Davi Miguel Ferreira,marketing,senior,2020-07-12,12,6.93,1.62,35.7
638708,Fernando Siqueira,marketing,senior,2016-07-14,5,10.26,33.599999999999994,9.12
749460,Jade Abreu,marketing,senior,2016-01-02,7,9.225,23.715,0.81
563686,Dr. Rhavi Vieira,marketing,senior,2022-02-13,8,1.17,28.35,16.785
44807,Carlos Eduardo Montenegro,marketing,senior,2015-04-20,12,2.595,32.04,2.445
252829,Enrico Alves,marketing,senior,2020-06-12,15,0.765,33.45,12.36
213628,Sr. Ryan Azevedo,marketing,senior,2016-04-17,4,1.005,30.450000000000003,31.155
419253,Valentim Brito,marketing,senior,2021-02-27,12,3.12,22.185,26.235
695548,Lara Sá,marketing,senior,2019-08-12,1,2.355,40.14,20.775
231468,Dra. Heloísa Cavalcanti,marketing,senior,2020-02-06,15,6.645,1.77,27.225
777056,Luiz Fernando Mendes,marketing,senior,2016-08-22,5,10.155,27.615,10.05
391424,Théo Câmara,marketing,senior,2019-06-27,8,3.015,16.305,28.755000000000003
212926,Dra. Antonella Dias,marketing,senior,2018-06-16,2,4.3950000000000005,27.99,3.54
787341,Fernanda Costa,marketing,senior,2017-11-22,13,9.18,32.505,11.22
501231,Ágatha Albuquerque,marketing,senior,2015-06-15,15,7.439999999999999,39.495,29.37
533194,Vinícius da Mata,marketing,senior,2023-04-03,15,3.63,5.4,18.165
824521,Dra. Ana Luiza das Neves,marketing,senior,2022-10-09,9,9.69,39.795,7.695
734102,Ryan Mendes,marketing,senior,2017-04-04,8,9.21,36.375,9.285
943965,Brayan Costa,marketing,senior,2016-02-18,5,8.040000000000001,36.525000000000006,8.535
240435,Ana Luiza Rezende,marketing,senior,2015-10-14,8,1.2000000000000002,23.205,27.765
459016,Heitor Moura,marketing,senior,2015-03-14,13,1.2000000000000002,9.585,34.875
984606,Maria Luiza Campos,marketing,senior,2020-05-24,2,4.86,11.04,2.535
707744,Isabella Rios,marketing,senior,2021-05-28,2,5.76,8.385,19.275
291908,Bianca Sá,marketing,senior,2023-06-27,7,8.084999999999999,42.855,15.405
560858,Sra. Nina Pires,marketing,senior,2018-12-01,12,2.385,3.03,13.65
276539,José Fernandes,marketing,senior,2017-05-07,11,6.300000000000001,2.79,21.105
379657,Arthur Silva,marketing,senior,2022-08-28,9,5.07,26.865,23.955
982451,Heloísa Moraes,marketing,senior,2023-04-30,3,1.2000000000000002,38.115,6.285
96371,Paulo Novaes,marketing,senior,2015-06-02,4,6.99,8.175,22.200000000000003
90346,Thomas Casa Grande,marketing,senior,2018-10-07,4,9.39,38.01,29.85
207034,Ana Moraes,marketing,senior,2018-12-03,3,3.765,31.8,31.635
714286,Nina Borges,marketing,senior,2022-12-12,3,3.915,14.625,3.54
543634,Daniela Rodrigues,marketing,senior,2018-02-10,2,2.34,21.57,5.265
982432,Dr. Anthony Porto,marketing,senior,2022-10-02,8,9.345,11.1,1.605
738549,Manuela Sousa,marketing,senior,2015-11-14,15,4.5,0.06,15.15
718102,Raquel Lopes,marketing,senior,2022-12-22,11,6.555,8.97,10.98
450028,Dra. Maria Fernanda da Costa,marketing,senior,2022-10-21,2,8.504999999999999,25.17,29.565
662842,Srta. Maria Cecília Leão,marketing,senior,2022-10-06,12,4.38,24.87,14.16
201412,Arthur Gabriel Brito,marketing,senior,2022-07-09,8,3.0,10.575,13.2
997478,Hadassa Vargas,marketing,senior,2022-10-07,11,0.8699999999999999,3.675,27.9
62418,Luan Almeida,marketing,senior,2015-06-20,12,10.305,20.31,25.53
713784,Sabrina Lima,marketing,senior,2021-11-10,15,3.825,32.715,3.63
760378,Srta. Ana Luiza Monteiro,marketing,senior,2017-05-24,14,0.36,36.855,15.419999999999998
495115,Anna Liz Alves,marketing,senior,2022-02-18,15,3.825,6.105,21.78
445023,Lucas Gabriel Garcia,marketing,senior,2023-02-15,12,0.8250000000000001,44.355,9.84
833421,Gael Almeida,marketing,senior,2015-12-21,4,4.9350000000000005,11.805,36.255
499032,Heloísa Freitas,marketing,senior,2020-01-09,4,4.605,23.685,11.55
711020,Gustavo Melo,marketing,senior,2018-09-02,4,0.165,28.8,7.199999999999999
879197,Lucas Gabriel Lopes,marketing,senior,2021-03-30,2,8.94,18.345,0.06
991822,Srta. Heloisa Macedo,marketing,senior,2021-09-20,12,1.5750000000000002,36.765,15.96
634157,Theo Gonçalves,marketing,senior,2021-01-23,7,7.875,36.495,6.375
514794,Aylla Ribeiro,marketing,senior,2016-04-01,13,9.03,25.575000000000003,2.34
789612,Calebe Cassiano,marketing,senior,2019-03-10,12,7.425000000000001,4.35,14.79
698091,Ana Laura Barros,marketing,senior,2020-10-08,15,7.845000000000001,38.16,27.21
593333,Maria Alice Cavalcante,marketing,senior,2015-05-28,15,8.595,37.2,5.1
640983,Marcelo Moraes,marketing,senior,2015-01-16,10,1.77,11.94,6.855
781768,Gabrielly da Mata,marketing,senior,2016-01-23,8,6.675000000000001,43.32,14.61
588343,Maria Eduarda Costa,marketing,senior,2019-02-22,10,2.745,43.665,8.504999999999999
914022,Dr. Bruno Fernandes,marketing,senior,2018-10-03,3,8.084999999999999,21.825000000000003,18.165
691345,Luan Rezende,marketing,senior,2021-01-24,14,9.105,7.005,12.135
317238,Luiz Miguel da Luz,marketing,senior,2022-12-07,6,8.595,37.92,16.185
713376,Rafaela Marques,marketing,senior,2019-10-19,5,2.295,37.14,18.450000000000003
258461,Srta. Fernanda Câmara,marketing,senior,2019-02-03,8,1.515,23.565,12.555
758343,Dra. Fernanda Cardoso,marketing,senior,2022-01-11,14,0.735,42.885,20.715
697477,Benício Macedo,marketing,senior,2015-09-13,8,8.459999999999999,39.045,27.69
766999,João Felipe Costela,marketing,senior,2020-10-19,1,1.11,2.475,12.419999999999998
644635,Isaque Silva,marketing,senior,2018-05-29,12,7.695,9.66,13.725
115096,Ravy Abreu,marketing,senior,2015-01-21,3,1.935,5.115,31.245
839698,Ian Sá,marketing,senior,2015-08-03,6,10.35,41.88,18.48
768535,Francisco Marques,marketing,senior,2015-07-07,4,7.935,41.82,28.74
588966,Enzo Casa Grande,marketing,senior,2018-12-29,13,7.904999999999999,26.655,12.96
749874,Sarah Rodrigues,marketing,senior,2015-05-13,14,0.735,16.395,25.59
394666,Theodoro Correia,marketing,senior,2015-06-12,13,1.17,28.68,32.145
572484,Isaac Monteiro,marketing,senior,2017-09-24,7,1.275,3.9,1.065
547573,José Caldeira,marketing,senior,2020-01-16,1,7.785,8.91,17.31
50733,Bento Jesus,marketing,senior,2023-02-18,2,8.64,36.66,30.465
256244,Allana Azevedo,marketing,senior,2023-08-16,14,2.475,0.48,30.735
601360,Eduardo da Mata,marketing,senior,2021-09-30,2,4.74,19.98,4.41
974906,Mirella Teixeira,marketing,senior,2023-04-28,15,3.315,35.775000000000006,17.85
669238,Aylla da Mata,marketing,senior,2020-01-18,11,10.395,3.345,12.044999999999998
354372,Leandro Novais,marketing,senior,2019-03-15,10,1.455,15.794999999999998,24.96
137358,Carolina da Mata,marketing,senior,2023-11-17,11,10.215,20.835,11.76
31306,Enzo Gabriel Moura,marketing,senior,2017-09-06,9,3.81,30.195,30.075000000000003
883992,Zoe Viana,marketing,senior,2020-05-26,13,4.68,17.91,34.425
713505,Alana da Rosa,marketing,senior,2023-04-25,13,4.0200000000000005,16.815,26.115
47544,Benício da Rosa,marketing,senior,2017-10-04,14,1.7399999999999998,42.165,10.845
638412,Juliana Barros,marketing,senior,2022-07-28,7,0.81,40.44,21.975
779422,Heloisa Abreu,marketing,senior,2017-09-03,12,4.5600000000000005,15.87,27.54
830494,Aylla da Conceição,marketing,senior,2016-09-08,13,6.12,6.959999999999999,20.385
826497,Josué Azevedo,marketing,senior,2018-04-06,11,3.885,17.145,18.6
273293,Ravy Silva,marketing,senior,2018-03-09,2,3.51,13.935,16.845
423677,Ana Julia Souza,marketing,senior,2017-05-27,10,7.695,18.24,32.79
559824,Gabriel Ribeiro,marketing,senior,2015-11-17,1,10.38,27.285000000000004,36.39
562869,Maria Flor Mendes,marketing,senior,2023-06-21,8,1.53,10.86,20.4
845871,Oliver Aragão,marketing,senior,2017-10-31,13,6.12,5.595,21.075000000000003
189615,Dra. Aylla da Mata,marketing,senior,2022-06-29,3,8.28,17.25,3.66
980395,Lucca da Mota,marketing,senior,2023-04-22,15,3.465,35.985,11.64
819838,Srta. Bianca Montenegro,marketing,senior,2018-02-01,11,9.99,44.985,17.115000000000002
395628,Beatriz Garcia,marketing,senior,2023-03-13,13,4.005,25.215,13.575
137578,Sra. Hellena Moraes,marketing,senior,2018-12-18,7,3.195,39.075,3.4799999999999995
3904,Sr. Benjamin Marques,marketing,senior,2017-01-11,15,7.005,5.205,27.06
74415,Raquel da Luz,marketing,senior,2018-11-22,12,2.415,2.595,28.845
373545,Emanuel Pacheco,marketing,senior,2015-08-19,7,0.33,35.34,11.76
14980,Isabelly da Conceição,marketing,senior,2018-04-23,8,1.485,18.24,20.175
97690,Gabriela da Luz,marketing,senior,2020-06-19,1,4.29,41.775000000000006,5.835
941873,Yan Melo,marketing,senior,2022-05-15,15,6.285,6.93,25.905
941700,Dr. Brayan Martins,marketing,senior,2015-03-10,2,5.37,41.235,36.78
853239,Luiza Cavalcanti,marketing,senior,2021-04-24,7,3.75,38.61,27.855
346307,Sr. Otto Barros,marketing,senior,2017-08-18,12,7.92,28.305,24.795
703238,Laura Câmara,marketing,senior,2017-01-15,1,2.0250000000000004,15.3,2.565
287107,Diogo Fonseca,marketing,senior,2022-12-08,7,0.27,39.57,33.480000000000004
520677,Enrico Montenegro,marketing,senior,2019-07-03,2,4.44,42.885,15.765
444348,Maria Luiza Alves,marketing,senior,2023-08-24,11,4.574999999999999,21.27,24.42
819537,Anthony Nogueira,marketing,senior,2015-04-21,15,3.915,40.845,7.125
37923,Nina Pimenta,marketing,senior,2015-03-05,6,6.315,26.625,17.775
999835,Thiago Peixoto,marketing,senior,2017-06-17,9,6.795,10.875,2.34
824395,Alexia Dias,marketing,senior,2016-03-03,14,9.675,40.62,27.495
555668,Sra. Beatriz Moura,marketing,senior,2020-05-02,14,0.105,29.805,37.47
3605,Thales Lopes,marketing,senior,2020-11-27,9,8.370000000000001,14.37,13.86
884144,Antony Dias,marketing,senior,2015-12-21,15,4.800000000000001,40.56,20.94
644047,Davi Vieira,marketing,senior,2021-06-12,8,7.665000000000001,7.38,32.895
339297,Maria Fernanda Andrade,marketing,senior,2018-09-15,12,4.949999999999999,38.67,28.965
461064,Stephany Pires,marketing,senior,2022-08-29,1,7.1850000000000005,34.995,30.015
144875,Srta. Maria Luiza Duarte,marketing,senior,2017-11-12,7,3.735,41.46,32.474999999999994
700475,Miguel Camargo,marketing,senior,2021-12-02,11,8.895,30.6,29.85
82819,Leonardo da Costa,marketing,senior,2018-11-19,3,7.425000000000001,32.97,7.274999999999999
657492,Sr. José Dias,marketing,senior,2023-03-18,2,6.69,42.96,7.470000000000001
226296,Henry Gabriel Sampaio,marketing,senior,2015-01-14,6,3.315,25.935,9.045
628834,Alice Gomes,marketing,senior,2015-11-23,8,4.425000000000001,16.305,6.779999999999999
584471,Dr. Diogo Melo,marketing,senior,2020-08-24,12,8.76,31.11,14.79
258530,Gustavo Barbosa,marketing,senior,2023-01-29,12,3.42,29.805,23.025
286402,Apollo Pimenta,marketing,senior,2016-10-10,9,1.485,30.315,18.555
802457,Maria Júlia Gonçalves,marketing,senior,2021-11-12,2,8.01,20.985,29.895
596274,Manuella Azevedo,marketing,senior,2020-06-24,4,1.44,15.15,1.755
584386,Dra. Júlia Pereira,marketing,senior,2022-01-18,10,0.315,4.695,27.855
526377,Marcos Vinicius Ramos,marketing,senior,2020-12-14,6,4.965,15.225,19.11
30246,Luísa Alves,marketing,senior,2017-12-05,13,4.32,38.025000000000006,25.545
483944,Dr. Davi Luiz Teixeira,marketing,senior,2022-12-11,1,1.785,34.89,27.24
13009,Helena Castro,marketing,senior,2022-09-03,3,4.035,5.22,21.78
458107,Ryan Fogaça,marketing,senior,2018-03-31,8,2.925,16.755,19.98
889338,Maria Helena Rocha,marketing,senior,2020-11-16,15,1.605,18.735,0.3
585968,Daniela da Costa,marketing,senior,2018-02-14,11,4.53,17.174999999999997,34.230000000000004
295520,Danilo Fernandes,marketing,senior,2021-01-04,13,2.955,1.98,18.3
901551,Dr. João Miguel da Mata,marketing,senior,2020-06-17,14,3.045,15.765,28.305
341290,Lunna Martins,marketing,senior,2023-02-25,6,3.945,43.17,25.905
807815,Melina Vargas,marketing,senior,2020-01-29,15,1.89,33.18,3.21
896395,Paulo da Rocha,marketing,senior,2018-10-07,10,9.69,27.54,19.695
221268,Sra. Daniela Pimenta,marketing,senior,2020-02-19,13,2.7750000000000004,6.12,20.025
980841,Sra. Esther Sales,marketing,senior,2017-12-16,14,6.27,4.35,24.51
201315,Luan Costa,marketing,senior,2023-07-24,13,6.824999999999999,8.595,5.4
976067,Augusto Lima,marketing,senior,2021-02-27,9,3.9,5.385,11.445
183980,Léo da Mata,marketing,senior,2015-10-25,6,0.96,19.71,26.355
700653,Dra. Manuela Albuquerque,marketing,senior,2017-06-26,4,0.75,26.745,32.685
608085,Lucas Gabriel Novais,marketing,senior,2016-08-15,12,2.13,10.23,13.169999999999998
768316,Josué Teixeira,marketing,senior,2021-02-23,12,8.100000000000001,24.21,16.049999999999997
505800,Sra. Luna Castro,marketing,senior,2023-05-06,3,3.735,34.77,7.68
149394,Henry Gabriel Pires,marketing,senior,2021-12-01,14,2.385,39.06,26.115
332795,Vitória Correia,marketing,senior,2018-02-25,11,5.64,2.58,36.27
246552,Diogo Pires,marketing,senior,2017-12-28,1,9.975,35.235,6.029999999999999
754399,Henry Gabriel Nascimento,marketing,senior,2022-05-22,2,1.515,23.475,29.655
967201,Ana Lívia da Luz,marketing,senior,2022-01-06,9,0.6000000000000001,29.55,36.72
627945,Dr. Lucas Silveira,marketing,senior,2023-02-05,5,7.635,32.115,7.02
23373,José Miguel Moura,marketing,senior,2018-06-07,7,9.195,10.575,27.915
706915,Sra. Maria Fernanda Fonseca,marketing,senior,2018-05-02,2,9.48,9.405,10.755
397608,Sra. Luana Correia,marketing,senior,2017-10-18,10,2.175,25.155,32.025000000000006
360809,Caleb da Rosa,marketing,senior,2019-10-01,7,0.285,44.7,26.46
737774,Rael Cavalcanti,marketing,senior,2015-12-26,13,0.645,12.975,31.32
929870,Nicolas Melo,marketing,senior,2016-06-21,12,4.155,12.69,31.785000000000004
769770,Maria Alice Rocha,marketing,senior,2023-11-12,9,2.715,18.525,31.35
774987,Vitor Hugo Macedo,marketing,senior,2020-11-12,12,5.205,31.725,20.805
219435,Srta. Sabrina Vargas,marketing,senior,2020-03-12,6,2.055,11.37,5.76
26992,Pedro Miguel Lima,marketing,senior,2023-05-31,9,3.225,9.33,3.3000000000000003
181900,Maria Luiza Azevedo,marketing,senior,2021-08-31,9,5.82,30.045,35.910000000000004
239745,Beatriz da Mota,marketing,senior,2021-05-08,9,2.46,13.71,9.15
186703,Maria Luiza Melo,marketing,senior,2019-01-30,9,6.48,17.865000000000002,5.535
402462,Léo Araújo,marketing,senior,2017-01-17,15,6.345000000000001,15.36,26.55
254231,Maya Siqueira,marketing,senior,2017-11-28,3,0.93,44.985,8.115
143794,Esther da Luz,marketing,senior,2016-07-21,14,6.300000000000001,15.135,33.0
16788,Calebe Guerra,marketing,senior,2017-03-28,6,7.635,33.135,19.89
70991,Jade da Mata,marketing,senior,2016-01-03,7,7.305,32.685,26.325000000000003
55018,Ana Lívia Oliveira,marketing,senior,2015-05-09,5,6.99,28.02,35.07
783965,Josué Lopes,marketing,senior,2022-11-15,12,4.065,23.355,26.07
100446,Dra. Giovanna Sampaio,marketing,senior,2016-07-24,11,6.029999999999999,41.715,22.155
339016,Maria Fernanda Caldeira,marketing,senior,2021-06-20,4,1.62,17.61,26.73
847677,José Pedro da Paz,marketing,senior,2016-10-17,5,1.08,41.145,24.81
185906,Paulo da Costa,marketing,senior,2023-07-16,2,7.875,39.495,30.36
129455,Matheus Andrade,marketing,senior,2020-08-25,15,7.83,2.745,16.335
427575,Milena Andrade,marketing,senior,2023-11-14,2,3.045,38.31,6.584999999999999
742764,Dr. Luiz Miguel Mendes,marketing,senior,2022-02-01,5,6.195,23.61,27.375
640692,Eduarda Pastor,marketing,senior,2015-04-16,6,9.255,34.47,12.36
2255,Henry Gabriel Duarte,marketing,senior,2015-01-20,2,9.855,42.885,6.029999999999999
428380,Diego Costa,marketing,senior,2015-08-01,4,6.4350000000000005,22.08,36.72
335514,Aylla Cardoso,marketing,senior,2017-12-24,5,6.074999999999999,14.265,12.9
810210,Aylla Martins,marketing,senior,2022-06-16,11,3.78,17.490000000000002,16.5
622945,Marina Cassiano,marketing,senior,2023-07-30,12,7.605,30.855,9.21
732724,Otto Rocha,marketing,senior,2016-08-04,15,4.365,21.255,31.05
832147,Mateus Dias,marketing,senior,2018-06-10,3,6.720000000000001,22.23,36.525000000000006
861023,Manuela Lima,marketing,senior,2016-08-22,3,6.66,42.24,31.725
177256,Giovanna Montenegro,marketing,senior,2019-03-20,15,3.0,7.065,0.78
154421,Alícia Pimenta,marketing,senior,2020-06-05,3,7.245,31.53,8.774999999999999
704239,João Pedro Andrade,marketing,senior,2021-05-26,9,7.23,15.99,3.87
826875,Liam Almeida,marketing,senior,2016-01-18,5,9.33,4.815,22.74
448510,Beatriz Ribeiro,marketing,senior,2023-09-12,6,7.38,26.535000000000004,27.78
986798,Ísis Câmara,marketing,senior,2020-12-01,12,2.28,34.395,36.51
8396,Oliver Teixeira,marketing,senior,2015-06-03,3,6.9,43.53,19.98
370369,Luiz Miguel Mendes,marketing,senior,2017-05-06,5,7.035,2.985,14.565
213213,Sophie Ramos,marketing,senior,2021-08-26,15,9.39,29.910000000000004,12.525
588062,Manuella Oliveira,marketing,senior,2020-06-29,9,2.25,33.27,0.705
254653,Sra. Raquel Andrade,marketing,senior,2017-05-06,11,0.045,27.48,22.8
16013,Davi Lucca Barbosa,marketing,senior,2021-06-12,2,1.965,43.17,24.660000000000004
20886,Dra. Carolina Mendonça,marketing,senior,2016-01-26,10,4.665,38.175,17.384999999999998
215545,Marcelo Araújo,marketing,senior,2023-06-23,13,0.795,44.19,29.325000000000003
388328,Davi Camargo,marketing,senior,2021-04-17,15,4.335,37.32,14.01
963304,Sra. Sophia Pereira,marketing,senior,2016-08-02,8,8.715,5.61,9.795
179402,Vitor Gabriel Farias,marketing,senior,2017-08-06,11,8.58,4.725,9.435
973770,Clarice Dias,marketing,senior,2016-10-11,4,1.59,41.73,31.995
447570,Felipe Alves,marketing,senior,2017-11-16,10,9.42,37.155,34.26
882901,Yago Rocha,marketing,senior,2015-12-03,7,8.625,9.45,15.345
