ID_Funcionario,Nome,Departamento,Cargo,Data_Contratacao,Treinamentos_Completos,ROI_Por_Real_Investido,Porcentagem_Aumento_Trafego,Porcentagem_Reducao_CAC
364277,Lucas Novaes,marketing,pleno,2020-07-25,10,3.685000000000001,7.1610000000000005,22.385000000000005
151856,Pietro Gonçalves,marketing,pleno,2019-09-16,10,2.178,2.002,14.531000000000002
293664,Juliana da Conceição,marketing,pleno,2022-06-17,4,2.4970000000000003,2.2,0.902
93769,Vitória Cunha,marketing,pleno,2022-11-26,1,1.0120000000000002,8.096000000000002,16.830000000000002
611469,Maria Clara Nascimento,marketing,pleno,2020-01-07,1,0.055,30.415,8.327000000000002
26003,Maya Melo,marketing,pleno,2017-05-25,3,4.994000000000001,8.239,9.933
121822,Catarina Jesus,marketing,pleno,2017-09-21,4,1.7600000000000002,28.974000000000004,1.529
990409,Pedro das Neves,marketing,pleno,2023-03-29,12,7.48,4.763000000000001,9.240000000000002
236882,Noah Barros,marketing,pleno,2016-10-03,14,2.596,24.563,25.652
831364,Sra. Ana Sophia Moura,marketing,pleno,2023-02-06,10,6.501,19.151000000000003,2.684
479384,Heloisa Rocha,marketing,pleno,2017-09-07,6,3.608,24.134000000000004,20.768
278702,Davi Miguel Pimenta,marketing,pleno,2015-04-25,2,5.8740000000000006,0.044,8.613000000000001
117756,Dom Vasconcelos,marketing,pleno,2021-04-22,8,5.170000000000001,17.16,1.518
599847,Ian Sampaio,marketing,pleno,2018-10-20,10,4.345000000000001,11.22,0.253
688050,Vitor Hugo Siqueira,marketing,pleno,2016-03-31,13,3.4650000000000003,9.724,0.66
677543,Levi Freitas,marketing,pleno,2018-06-16,12,2.112,8.987,19.019
717037,Manuela Moreira,marketing,pleno,2021-07-29,1,4.477,8.844,22.396
625227,Valentim Siqueira,marketing,pleno,2017-03-02,2,1.6830000000000005,19.965,22.198
462457,Eloá Macedo,marketing,pleno,2019-06-01,1,5.632000000000001,0.781,6.039000000000001
192239,Francisco Garcia,marketing,pleno,2021-09-19,5,4.906000000000001,1.089,12.023
676320,Heloísa da Paz,marketing,pleno,2015-02-25,3,5.236,22.176,22.979000000000003
237881,Francisco Cavalcante,marketing,pleno,2017-02-28,9,6.490000000000001,14.399,10.087000000000002
883752,Sophia Moura,marketing,pleno,2022-03-18,9,4.675000000000001,31.57,26.741
601261,João Gabriel Rezende,marketing,pleno,2023-03-24,12,1.3970000000000002,27.06,5.071000000000001
567604,Otto Marques,marketing,pleno,2023-12-06,5,4.3340000000000005,10.01,23.749
212105,Maria Laura Sousa,marketing,pleno,2018-03-14,1,3.234,9.163,10.186
128870,Rhavi Casa Grande,marketing,pleno,2018-05-11,15,1.7600000000000002,29.744,27.06
509318,Sr. Samuel Martins,marketing,pleno,2020-10-15,10,5.379,8.404,10.043
470063,Ana Laura Mendes,marketing,pleno,2020-11-20,10,6.897,19.349,13.629
967262,Maria Eduarda Cardoso,marketing,pleno,2019-04-22,9,0.33,23.177000000000003,1.4630000000000003
492047,Sr. Renan da Costa,marketing,pleno,2023-10-07,10,7.458000000000001,19.492,13.497
503023,Sr. Anthony Leão,marketing,pleno,2017-04-09,4,5.5,1.551,17.985000000000003
876260,Stephany Rocha,marketing,pleno,2019-12-07,15,4.873,6.776000000000001,5.9510000000000005
585629,Ryan Pinto,marketing,pleno,2021-12-28,7,2.4200000000000004,32.758,25.19
775427,André Silva,marketing,pleno,2015-08-26,13,5.126,24.816,5.61
423472,Kamilly Melo,marketing,pleno,2020-06-05,10,6.688000000000001,20.867,4.477
762604,Ayla Costela,marketing,pleno,2019-09-23,5,0.913,11.704000000000002,0.66
936358,Marina Silveira,marketing,pleno,2018-09-16,3,5.06,22.011000000000003,18.392
880787,Cecilia Vargas,marketing,pleno,2021-12-19,11,5.093,21.615,3.5090000000000003
999793,Carolina Macedo,marketing,pleno,2016-11-03,12,2.9040000000000004,11.561,16.808
434982,Beatriz Correia,marketing,pleno,2021-05-02,5,2.7940000000000005,29.975,2.5410000000000004
151600,Otto Casa Grande,marketing,pleno,2022-02-11,12,5.995000000000001,6.16,20.086
912988,Caroline Sousa,marketing,pleno,2023-01-20,8,0.7260000000000001,9.317000000000002,20.097
378860,Vitor Melo,marketing,pleno,2022-01-27,11,5.522,15.851,17.941
943336,Heloísa Albuquerque,marketing,pleno,2021-03-31,15,6.446000000000001,1.65,20.889
399577,Sr. Davi Luiz Rocha,marketing,pleno,2016-10-15,10,1.276,19.096,23.122
646575,Isabella Pires,marketing,pleno,2022-03-16,13,0.176,29.359000000000005,4.620000000000001
894924,Ana Sophia Abreu,marketing,pleno,2022-10-09,1,1.056,0.759,9.119
862132,Sr. Guilherme Caldeira,marketing,pleno,2015-06-13,11,2.805,28.05,15.873
162319,Theodoro Garcia,marketing,pleno,2019-07-16,7,4.103000000000001,1.6940000000000002,10.032
842865,Julia Cavalcante,marketing,pleno,2023-02-03,10,0.121,31.988,12.793
650650,Yago Novais,marketing,pleno,2015-09-28,1,7.304,17.534000000000002,14.267
137450,Maria Julia Silveira,marketing,pleno,2018-07-20,7,1.4850000000000003,17.611000000000004,4.4990000000000006
663118,Sr. Raul Pinto,marketing,pleno,2015-03-28,3,4.158,2.3760000000000003,12.969
165549,Davi Lucca Sampaio,marketing,pleno,2017-09-20,7,2.156,30.635000000000005,1.837
253744,Sr. Luiz Henrique Santos,marketing,pleno,2020-11-02,5,0.363,21.725,2.959
490381,Davi Luiz Castro,marketing,pleno,2022-05-17,12,1.859,9.075,1.903
592029,Laís da Rocha,marketing,pleno,2017-03-23,7,2.475,0.803,5.5440000000000005
349003,Ravy Alves,marketing,pleno,2018-04-13,11,1.573,15.191000000000004,20.02
997147,João Guilherme Santos,marketing,pleno,2016-09-22,3,5.995000000000001,12.276000000000002,8.195
192169,Gabriela da Cruz,marketing,pleno,2023-01-23,1,3.2230000000000003,7.909000000000001,0.6160000000000001
240591,Fernando Barbosa,marketing,pleno,2020-12-24,8,2.8380000000000005,32.505,16.676000000000002
661945,Erick Cirino,marketing,pleno,2023-06-14,6,4.609000000000001,2.2660000000000005,24.827
938885,Maitê Aragão,marketing,pleno,2019-02-16,9,3.036,32.934000000000005,3.19
53834,Evelyn Moura,marketing,pleno,2019-09-08,2,2.002,7.601000000000001,26.554
280956,Amanda Vasconcelos,marketing,pleno,2019-10-27,4,1.4850000000000003,22.594,24.189
269631,Srta. Maria Flor Carvalho,marketing,pleno,2017-10-24,2,5.379,6.754,0.638
773662,Agatha Correia,marketing,pleno,2019-12-17,5,6.644000000000001,13.761,7.117
454335,Maria Clara Barbosa,marketing,pleno,2015-07-10,14,4.07,9.735,22.286000000000005
583736,Maria Alice da Mata,marketing,pleno,2015-03-28,3,6.215000000000001,20.944,1.9470000000000005
326915,Benjamin da Paz,marketing,pleno,2022-10-18,7,0.473,14.531000000000002,22.418
514708,Vinicius Nunes,marketing,pleno,2017-10-25,8,0.517,28.094,15.213
194296,Beatriz Rodrigues,marketing,pleno,2019-11-04,3,3.124,6.061,1.4410000000000005
47111,Caleb Campos,marketing,pleno,2021-07-22,8,0.253,5.5440000000000005,3.19
231993,Otto Sá,marketing,pleno,2022-11-01,12,3.718,30.041,11.473
873973,Calebe Gonçalves,marketing,pleno,2023-12-10,15,0.55,30.932,5.203000000000001
818279,Luigi Gomes,marketing,pleno,2023-09-08,1,3.5530000000000004,24.211,14.531000000000002
523505,Yago Sousa,marketing,pleno,2021-05-27,5,7.392,30.789,5.071000000000001
501998,Ana Julia Oliveira,marketing,pleno,2019-09-30,2,0.418,13.167000000000002,4.840000000000001
861126,Lunna Dias,marketing,pleno,2023-09-09,12,4.356,10.571,4.444000000000001
11845,Augusto Pastor,marketing,pleno,2019-12-29,7,1.617,1.166,17.699
85939,Sr. João Camargo,marketing,pleno,2023-12-22,7,0.253,16.984,16.17
171675,Anthony Gabriel Pastor,marketing,pleno,2019-12-13,6,4.543,27.181000000000004,25.344
217784,Ana Luiza Vargas,marketing,pleno,2017-12-24,5,2.4970000000000003,22.055000000000003,27.489
196442,Sra. Liz Borges,marketing,pleno,2020-01-03,1,2.552,22.297,6.138000000000001
324600,Leonardo Pimenta,marketing,pleno,2019-02-03,15,5.434000000000001,8.415000000000001,6.963000000000001
325398,Maysa Nunes,marketing,pleno,2023-08-31,11,2.706,14.762,4.455
845332,Srta. Ana Cecília Pereira,marketing,pleno,2020-01-09,14,3.1130000000000004,16.808,23.397
49020,Eloah Siqueira,marketing,pleno,2015-10-21,2,5.720000000000001,15.488,25.410000000000004
571738,Kamilly Costela,marketing,pleno,2022-11-25,1,6.347,27.555000000000003,12.87
988774,Joana Oliveira,marketing,pleno,2016-08-10,9,0.484,9.856000000000002,19.668
719794,Bento Azevedo,marketing,pleno,2019-02-26,1,4.994000000000001,17.193,2.3320000000000003
902422,Sr. Henry Gabriel Duarte,marketing,pleno,2022-05-08,1,4.9830000000000005,14.982,18.469
213555,Allana Cavalcanti,marketing,pleno,2022-04-23,10,3.4540000000000006,18.865,11.022
676768,Dra. Maria Pastor,marketing,pleno,2018-04-19,1,7.084000000000001,3.0690000000000004,17.468000000000004
828164,Anthony Gabriel Almeida,marketing,pleno,2016-08-29,5,4.785,20.933000000000003,20.944
811847,Pietro Duarte,marketing,pleno,2019-01-29,8,6.215000000000001,29.854000000000003,18.293
208406,Mariana Gomes,marketing,pleno,2016-12-30,12,2.893,9.317000000000002,7.601000000000001
452729,Dr. Henrique Novaes,marketing,pleno,2019-06-03,1,3.333,21.956000000000003,0.132
51306,Dra. Maria Clara Sampaio,marketing,pleno,2015-08-29,4,6.369000000000001,30.83300000000001,1.298
688606,Caleb Farias,marketing,pleno,2022-09-29,8,5.83,29.777,0.979
73961,Sophie Cirino,marketing,pleno,2017-03-07,10,6.3580000000000005,5.7860000000000005,20.988
967219,Isaque Guerra,marketing,pleno,2018-07-17,9,5.148,9.273,0.121
162891,Pedro Henrique Costela,marketing,pleno,2016-07-29,6,2.3320000000000003,26.884000000000004,4.5760000000000005
431252,Anna Liz da Conceição,marketing,pleno,2017-01-14,7,4.873,12.386,11.077000000000002
224981,Anna Liz Casa Grande,marketing,pleno,2020-08-10,12,4.3340000000000005,13.222,11.715000000000002
391176,Vitor Pires,marketing,pleno,2021-09-29,11,3.3440000000000003,30.789,20.955
750812,Yan Pastor,marketing,pleno,2020-02-23,15,5.489000000000001,19.118,5.852000000000001
398654,Dra. Aylla Nascimento,marketing,pleno,2016-07-31,14,3.872,27.544,15.708
7770,Catarina Rocha,marketing,pleno,2016-02-15,7,3.146,28.534,6.424
551002,Arthur Ramos,marketing,pleno,2018-11-18,4,2.244,20.669,5.412
309394,Lorenzo Monteiro,marketing,pleno,2022-10-22,11,2.233,30.83300000000001,23.694000000000003
700810,Dra. Giovanna Cunha,marketing,pleno,2021-01-25,1,0.429,16.159000000000002,26.268
826950,Dom Câmara,marketing,pleno,2020-10-26,4,7.634000000000001,16.192000000000004,25.443
63917,Sarah Aragão,marketing,pleno,2022-02-16,12,0.022,27.357000000000003,3.234
670383,Stella Viana,marketing,pleno,2020-08-20,11,5.555000000000001,25.256000000000004,4.257000000000001
702991,Melissa da Rocha,marketing,pleno,2023-02-21,11,6.303000000000001,11.297,20.636000000000003
725992,Dr. Eduardo da Rocha,marketing,pleno,2019-06-27,7,0.968,31.130000000000003,10.417000000000002
444312,Dr. Vinícius da Mata,marketing,pleno,2016-05-17,7,2.0570000000000004,18.458,10.054000000000002
938664,Lucas Viana,marketing,pleno,2017-09-02,2,0.319,22.737000000000005,14.696
274367,Laura Rocha,marketing,pleno,2022-01-23,12,4.917,26.521,1.034
982756,Letícia Duarte,marketing,pleno,2015-09-12,15,4.906000000000001,12.738,12.683
753676,Nathan Araújo,marketing,pleno,2023-10-04,7,5.412,14.234,2.552
254237,Isis Pires,marketing,pleno,2015-05-30,13,4.433000000000001,15.873,4.114000000000001
110065,Caroline Alves,marketing,pleno,2019-12-19,3,5.159000000000001,22.858000000000004,13.849
434045,Isabelly Rios,marketing,pleno,2021-02-14,9,6.3580000000000005,21.351000000000003,3.751
26147,Zoe Camargo,marketing,pleno,2019-01-18,4,4.708000000000001,12.705000000000002,14.212000000000002
386509,Sra. Eloá Oliveira,marketing,pleno,2023-11-24,4,6.875000000000001,29.832000000000004,20.834000000000003
299475,Sophie Sá,marketing,pleno,2019-04-13,12,6.325,12.474,5.115000000000001
169128,Sr. Calebe Marques,marketing,pleno,2016-02-24,2,2.343,2.508,0.176
504331,Ana Laura Rodrigues,marketing,pleno,2021-07-28,11,6.336,11.451,11.055
555412,Matheus Monteiro,marketing,pleno,2017-05-22,11,2.299,9.801,8.767000000000001
109745,Sabrina Novais,marketing,pleno,2017-10-01,7,1.4850000000000003,26.257,21.373
65922,Heitor Guerra,marketing,pleno,2023-01-18,2,0.792,4.961,18.568
335159,Ravy Brito,marketing,pleno,2020-12-12,14,4.059,14.278000000000002,15.972
923251,Maria Luísa Barros,marketing,pleno,2019-06-16,12,5.1370000000000005,26.807,7.051000000000001
39897,Daniela Porto,marketing,pleno,2017-02-04,6,1.7820000000000005,13.233,14.267
113360,Sra. Isabel Abreu,marketing,pleno,2016-02-06,5,6.930000000000001,11.979,17.336000000000002
346843,Bruna Borges,marketing,pleno,2017-10-29,9,3.146,32.681000000000004,16.291
766118,Vinicius Ramos,marketing,pleno,2018-12-27,8,5.896000000000001,1.848,11.0
111641,Giovanna Cavalcanti,marketing,pleno,2018-05-15,2,5.390000000000001,11.484,19.459000000000003
792489,Sr. Benicio Campos,marketing,pleno,2022-08-23,1,1.342,29.832000000000004,19.415
761764,Antony Gonçalves,marketing,pleno,2022-09-22,15,4.829,5.104,3.3220000000000005
871893,Luara Farias,marketing,pleno,2021-08-05,1,6.094,4.609000000000001,12.782
949243,Oliver Fogaça,marketing,pleno,2016-05-22,8,3.762,23.848000000000003,15.037
198105,Théo Dias,marketing,pleno,2021-08-27,7,0.5940000000000001,4.972,15.312
761056,Otto Vargas,marketing,pleno,2015-04-25,4,4.301,27.357000000000003,5.599
356054,Rael Sá,marketing,pleno,2019-03-19,11,7.656000000000001,3.63,19.283
75111,Bruna Farias,marketing,pleno,2018-07-30,6,6.3580000000000005,12.375000000000002,25.036000000000005
196326,Zoe Silveira,marketing,pleno,2017-10-01,7,4.081,31.196,19.668
678595,Gabriela Sampaio,marketing,pleno,2018-11-21,1,4.95,23.408000000000005,25.058000000000003
819018,Luigi Andrade,marketing,pleno,2022-07-09,10,5.104,8.756,2.2
393476,Pedro Câmara,marketing,pleno,2017-06-20,9,0.11,12.694,13.794
303329,Dra. Laís Aragão,marketing,pleno,2020-09-29,1,5.896000000000001,5.214,4.554
111086,Sr. Fernando Pereira,marketing,pleno,2022-07-06,10,0.374,5.005,8.756
714832,Natália Ferreira,marketing,pleno,2018-09-26,1,1.7600000000000002,17.446,23.276000000000003
798732,Nathan Peixoto,marketing,pleno,2019-07-10,4,7.315000000000001,24.838,15.587000000000002
879447,Nicole das Neves,marketing,pleno,2018-02-08,8,2.123,25.344,17.171
493904,Caleb da Conceição,marketing,pleno,2020-11-20,3,3.993,10.846,5.093
673812,Sr. Gustavo Ramos,marketing,pleno,2018-02-18,15,5.016,8.052000000000001,12.199000000000002
105885,Olívia Correia,marketing,pleno,2019-08-04,1,7.425000000000001,17.215000000000003,16.082
374856,Gabrielly Borges,marketing,pleno,2022-02-05,7,6.589,24.442,27.258000000000003
283257,Jade da Rocha,marketing,pleno,2016-07-21,7,3.619,27.995,8.085
297712,Sra. Ana Luiza Cardoso,marketing,pleno,2015-08-02,1,0.6930000000000001,16.918000000000003,14.113
357774,Lorena Sousa,marketing,pleno,2016-02-23,14,0.957,24.277,11.704000000000002
470728,Eloah Nunes,marketing,pleno,2015-04-15,12,1.254,10.076,12.353000000000002
555525,Sr. Kevin Aparecida,marketing,pleno,2023-04-22,4,0.5830000000000001,6.666,10.153
734174,Lavínia Mendes,marketing,pleno,2021-10-17,14,4.422,9.306,8.371
433907,Sr. Lucas Campos,marketing,pleno,2021-10-17,6,2.5850000000000004,22.286000000000005,18.436000000000003
67340,Amanda Pastor,marketing,pleno,2020-12-20,3,6.974,18.414,6.721000000000001
78655,Ana Clara Almeida,marketing,pleno,2020-03-28,2,2.8160000000000003,21.483000000000004,19.437000000000005
7006,Dr. Nicolas da Costa,marketing,pleno,2021-06-18,3,3.9820000000000007,3.795,2.607
348361,Gustavo das Neves,marketing,pleno,2019-08-04,14,3.036,28.259000000000004,2.2660000000000005
758469,Dra. Lívia Sales,marketing,pleno,2019-08-09,11,6.006,12.089,13.332
198326,Yuri Siqueira,marketing,pleno,2016-09-23,1,7.326,9.801,12.254
626115,Isabel Pacheco,marketing,pleno,2022-10-02,4,4.29,7.491,16.049
720355,Juliana Pimenta,marketing,pleno,2016-07-24,14,1.056,12.804000000000002,7.271000000000001
921923,Rodrigo Santos,marketing,pleno,2020-03-11,1,6.446000000000001,26.730000000000004,0.561
441653,Bernardo Sá,marketing,pleno,2017-12-15,7,0.539,18.612,7.238
221238,Maria Liz Garcia,marketing,pleno,2022-07-29,3,7.601000000000001,23.628000000000004,21.021
406472,Maria Sophia Teixeira,marketing,pleno,2020-04-24,14,4.95,1.1550000000000002,4.873
852510,Davi Luiz Gonçalves,marketing,pleno,2015-07-26,9,7.249,9.9,25.685
942696,Dr. Diego Duarte,marketing,pleno,2022-04-05,1,7.568,19.987,24.035000000000004
447096,Ana Monteiro,marketing,pleno,2018-07-21,4,6.182,1.1110000000000002,15.246
568089,Isaac Pereira,marketing,pleno,2023-12-26,5,7.128000000000001,1.331,5.027000000000001
346824,Luiz Fernando Câmara,marketing,pleno,2020-12-30,5,4.8180000000000005,9.163,24.662000000000003
244812,Ryan Macedo,marketing,pleno,2019-02-01,5,1.0120000000000002,22.066,11.462000000000002
3251,Mariane Gomes,marketing,pleno,2018-02-09,3,4.884000000000001,20.955,16.357
628474,Danilo Pires,marketing,pleno,2016-06-16,13,1.386,5.852000000000001,18.909
892687,Luana Fogaça,marketing,pleno,2020-01-21,10,0.022,20.372,26.576000000000004
698763,Lívia Marques,marketing,pleno,2021-11-01,14,0.627,15.939000000000002,12.265
314010,Maysa Aparecida,marketing,pleno,2016-03-27,4,5.797,8.096000000000002,22.0
435774,Brayan Gonçalves,marketing,pleno,2021-04-06,12,4.037,1.386,3.4760000000000004
410605,Maria Luísa Camargo,marketing,pleno,2019-03-24,11,5.764000000000001,28.787000000000003,24.981
597548,Stella da Conceição,marketing,pleno,2018-01-01,12,3.949,17.985000000000003,5.434000000000001
421011,Cauê Castro,marketing,pleno,2022-10-06,5,1.4850000000000003,19.096,12.012
583368,Théo Souza,marketing,pleno,2018-10-17,1,7.491,14.630000000000004,17.083000000000002
78284,Fernanda Cassiano,marketing,pleno,2018-05-01,12,6.666,25.663,17.083000000000002
852165,Dr. João Miguel Caldeira,marketing,pleno,2018-06-28,6,1.837,21.439,14.102000000000002
643164,Srta. Alexia Ferreira,marketing,pleno,2020-06-20,9,5.753000000000001,27.401000000000003,9.35
350252,João Vitor Aragão,marketing,pleno,2016-03-02,6,6.16,20.713,9.141000000000002
274161,Giovanna Alves,marketing,pleno,2018-03-31,3,0.11,1.4190000000000005,6.006
32641,Gabriel Vargas,marketing,pleno,2021-11-10,9,1.001,11.572,26.389
155594,Mathias Marques,marketing,pleno,2022-07-06,5,5.005,21.868,18.81
583941,Igor Silveira,marketing,pleno,2017-11-23,12,1.639,27.115,21.164
149500,Sr. Marcelo Alves,marketing,pleno,2019-02-19,15,5.258000000000001,4.4110000000000005,16.72
938570,Luiza Marques,marketing,pleno,2023-07-14,9,0.033,9.361,5.159000000000001
13183,Arthur Gabriel da Paz,marketing,pleno,2021-09-17,12,4.323,7.106000000000001,19.448
798799,Ayla Barbosa,marketing,pleno,2022-02-02,8,3.2230000000000003,9.471,13.97
541372,Sra. Rebeca Guerra,marketing,pleno,2019-06-19,5,5.588000000000001,21.362,17.380000000000003
294354,Mirella Cirino,marketing,pleno,2016-08-19,14,1.3970000000000002,26.004,7.315000000000001
862428,Maria da Cunha,marketing,pleno,2022-12-13,15,6.71,9.097,5.940000000000001
27186,Luiz Otávio Barbosa,marketing,pleno,2018-03-31,10,4.763000000000001,14.575,7.898000000000001
237616,Laura Sales,marketing,pleno,2021-09-26,6,4.609000000000001,32.395,2.827
110210,Hellena Leão,marketing,pleno,2018-08-25,13,6.853000000000001,30.514,8.965000000000002
315963,Dante Freitas,marketing,pleno,2020-02-08,14,3.762,4.202,26.092
661033,Lunna Alves,marketing,pleno,2015-10-09,5,1.6610000000000005,0.7370000000000001,9.383
972110,Alexia Rios,marketing,pleno,2017-01-31,2,7.513000000000001,12.584,13.233
219217,Letícia da Costa,marketing,pleno,2018-03-20,13,4.158,31.24,19.646
46160,Luigi Cavalcanti,marketing,pleno,2017-03-03,6,5.808000000000001,10.758,21.956000000000003
459670,Ana Nunes,marketing,pleno,2015-07-04,7,3.003,17.963,25.366
84429,Luan Sá,marketing,pleno,2019-09-28,11,1.892,0.627,23.056000000000004
176538,Zoe Pinto,marketing,pleno,2019-05-18,2,4.6530000000000005,30.591,15.389
225759,Josué Costela,marketing,pleno,2019-12-03,8,2.2880000000000003,12.694,23.375000000000004
927500,Dr. Gael Henrique Cassiano,marketing,pleno,2018-05-22,14,0.022,12.419,12.221
890014,Bruna Correia,marketing,pleno,2017-01-18,5,1.7160000000000002,27.973000000000003,20.383000000000003
100905,Maria Alice Lima,marketing,pleno,2018-07-26,9,1.1990000000000005,6.9190000000000005,4.323
889129,Marcelo Siqueira,marketing,pleno,2016-08-01,8,1.892,10.901000000000002,4.752000000000001
960213,Davi Luiz Pinto,marketing,pleno,2016-06-28,15,2.002,29.92,2.145
748277,Maria Isis Gonçalves,marketing,pleno,2022-11-14,6,4.741,26.411000000000005,26.895000000000003
308550,João Melo,marketing,pleno,2022-08-12,12,5.984000000000001,30.019,24.431000000000004
59698,Enrico Vargas,marketing,pleno,2023-01-03,3,0.7480000000000001,2.2660000000000005,9.075
725223,Juan da Paz,marketing,pleno,2016-12-25,5,1.1110000000000002,10.758,14.927
298964,Antônio Siqueira,marketing,pleno,2023-12-06,3,0.8910000000000001,0.8910000000000001,21.549000000000003
557160,Nathan da Costa,marketing,pleno,2017-01-02,14,0.5720000000000001,4.521000000000001,6.138000000000001
398928,Dr. Isaac Costa,marketing,pleno,2019-04-05,8,2.2220000000000004,31.119000000000003,3.916
598625,Nicolas Mendonça,marketing,pleno,2017-05-22,3,4.51,15.884,0.968
427633,Dr. Enzo Gabriel da Costa,marketing,pleno,2016-04-16,2,1.298,12.485,14.091
59252,Marcelo Moreira,marketing,pleno,2023-02-06,14,7.095000000000001,0.77,18.777
644757,Allana Abreu,marketing,pleno,2016-05-01,9,2.277,26.499,18.733000000000004
516498,João Guilherme da Cruz,marketing,pleno,2016-07-18,13,5.049,17.446,26.037000000000003
209062,Davi Lucca Dias,marketing,pleno,2021-05-16,14,5.357,20.548,0.5720000000000001
166954,Davi Luiz Novais,marketing,pleno,2018-06-28,2,5.148,18.480000000000004,2.035
456430,Aylla Machado,marketing,pleno,2021-04-15,1,2.0460000000000003,9.779000000000002,0.484
277558,Benjamin da Conceição,marketing,pleno,2015-02-23,13,4.433000000000001,31.559000000000005,14.069
890534,Samuel Peixoto,marketing,pleno,2016-09-04,2,5.170000000000001,14.476,7.843000000000001
960791,André Albuquerque,marketing,pleno,2019-01-19,9,7.117,22.044,23.243
970568,Manuela Melo,marketing,pleno,2019-04-09,1,1.276,30.800000000000004,7.645
129422,Maria Isis Fonseca,marketing,pleno,2019-01-20,5,3.806,24.629,5.632000000000001
692952,Ágatha Cavalcante,marketing,pleno,2018-06-05,9,5.104,14.025,0.341
153653,Caio Macedo,marketing,pleno,2018-02-24,3,2.002,12.749,22.110000000000003
70658,Igor Vasconcelos,marketing,pleno,2018-10-07,4,1.1,30.734000000000005,0.55
414748,Maria Cecília Cardoso,marketing,pleno,2019-06-15,2,1.6610000000000005,13.519,13.596
679516,Erick Martins,marketing,pleno,2020-03-15,4,2.2,8.459000000000001,3.036
248440,Sr. Henrique Farias,marketing,pleno,2023-06-21,2,0.374,4.301,25.531
621216,Sabrina Aragão,marketing,pleno,2015-06-08,1,7.139000000000001,19.162000000000003,11.429000000000002
697355,Alexandre Vasconcelos,marketing,pleno,2020-04-25,11,0.0,11.671,2.706
398400,Maria Liz Câmara,marketing,pleno,2018-06-30,1,1.4850000000000003,11.957,13.277
472323,Daniel Sales,marketing,pleno,2018-06-23,1,0.286,8.404,21.956000000000003
125471,Mariah Ribeiro,marketing,pleno,2022-04-25,15,6.754,13.464000000000002,7.315000000000001
47207,André Abreu,marketing,pleno,2016-09-16,13,5.588000000000001,25.817,9.757
534407,Sr. Pietro Santos,marketing,pleno,2015-10-23,12,1.9250000000000005,9.79,17.204
395716,Caleb Gonçalves,marketing,pleno,2021-08-02,5,3.4320000000000004,6.6000000000000005,6.413
577435,Maria Flor Cavalcanti,marketing,pleno,2020-03-23,4,3.1570000000000005,32.252,20.460000000000004
373287,Diogo Freitas,marketing,pleno,2023-08-18,8,4.763000000000001,5.929,26.246
739367,Brenda Aparecida,marketing,pleno,2023-12-03,2,4.1690000000000005,10.296,25.509000000000004
46081,Gael Macedo,marketing,pleno,2019-09-05,1,5.4670000000000005,11.781000000000002,6.325
750917,Carlos Eduardo Macedo,marketing,pleno,2017-12-09,2,3.3880000000000003,11.209,24.255000000000003
141205,Dra. Evelyn da Mota,marketing,pleno,2021-03-05,7,2.9810000000000003,12.144,0.352
428576,Larissa Novais,marketing,pleno,2023-02-28,8,5.852000000000001,25.399,26.565
874570,Anna Liz Abreu,marketing,pleno,2023-06-29,7,7.667000000000001,14.212000000000002,4.785
202851,Sr. Isaque Ribeiro,marketing,pleno,2016-03-28,8,1.342,17.314,16.929000000000002
39153,Henry Gabriel Ramos,marketing,pleno,2023-07-30,12,7.018000000000001,32.483000000000004,4.598
252234,Dr. Enrico Fogaça,marketing,pleno,2023-06-07,14,4.18,25.575000000000003,21.054
899528,Vitória Nascimento,marketing,pleno,2021-12-11,9,6.4350000000000005,21.043,8.822000000000001
989374,Lorenzo da Mata,marketing,pleno,2019-07-28,10,0.671,10.296,20.35
895440,Theo Azevedo,marketing,pleno,2016-03-03,6,3.949,8.305,3.311
380811,Diogo Macedo,marketing,pleno,2023-04-11,1,4.917,6.138000000000001,18.92
274656,Hellena Novais,marketing,pleno,2016-12-15,4,0.649,30.327,7.755000000000001
4294,Nicolas Cavalcanti,marketing,pleno,2020-10-11,5,7.601000000000001,0.066,17.743000000000002
24391,Melissa Albuquerque,marketing,pleno,2016-12-25,10,7.370000000000001,1.078,12.903000000000002
533727,Luísa Guerra,marketing,pleno,2022-08-09,1,7.590000000000001,7.843000000000001,11.473
594976,Srta. Juliana Sampaio,marketing,pleno,2022-10-18,7,1.54,6.16,17.853
836926,Maria Luiza Lopes,marketing,pleno,2019-06-27,8,7.447,3.916,4.774
681363,José Miguel Gomes,marketing,pleno,2022-10-06,7,3.729000000000001,9.691,9.691
242086,Pietro Mendonça,marketing,pleno,2019-07-23,14,4.488,19.668,13.057
956842,João Pedro Farias,marketing,pleno,2020-06-23,4,7.513000000000001,30.118,18.634000000000004
514135,Sara Costa,marketing,pleno,2019-06-21,12,6.523000000000001,10.197,11.099
341296,João Vitor Martins,marketing,pleno,2017-11-11,3,0.11,2.3100000000000005,15.202000000000002
873950,Henrique Fogaça,marketing,pleno,2015-09-08,3,0.099,15.07,24.255000000000003
646926,Zoe Ribeiro,marketing,pleno,2021-03-16,15,1.4960000000000002,18.601000000000003,7.678000000000001
88757,Daniel Azevedo,marketing,pleno,2015-03-03,2,7.48,5.214,4.862
522324,João Pedro Borges,marketing,pleno,2017-12-29,9,3.905,28.853,24.596
