ID_Funcionario,Nome,Departamento,Cargo,Data_Contratacao,Treinamentos_Completos,Vendas,Satisfacao_Cliente,Valor_Gerado_Reais
386994,Daniel da Mota,vendas,senior,2021-03-18,8,9028.0,5.0,1355944.005
126907,Antony Marques,vendas,senior,2016-03-09,5,4591.0,0.375,800355.0750000001
258401,Gael Henrique Casa Grande,vendas,senior,2021-08-17,3,11986.0,0.48,161799.465
357784,Dra. Daniela Cavalcanti,vendas,senior,2018-01-18,3,1332.0,1.515,227242.245
796708,Amanda Sousa,vendas,senior,2020-08-01,6,6105.0,5.0,557947.485
109263,Yasmin Cardoso,vendas,senior,2017-04-08,8,11448.0,4.800000000000001,505602.435
524905,Otávio Caldeira,vendas,senior,2022-09-08,5,10860.0,1.62,1019530.065
97164,Dra. Rebeca Viana,vendas,senior,2018-08-06,12,9924.0,1.23,69943.155
546798,Vitor Gabriel Nascimento,vendas,senior,2018-09-15,13,8542.0,2.88,396717.705
269290,José Pereira,vendas,senior,2020-06-08,2,3852.0,2.76,337219.77
392552,Sophia Sampaio,vendas,senior,2023-01-16,10,13896.0,5.0,480327.735
694560,Maitê Sousa,vendas,senior,2015-06-04,9,8701.0,3.255,668459.415
422836,Miguel Araújo,vendas,senior,2022-10-12,9,3097.0,4.29,871052.64
7676,Leonardo Fernandes,vendas,senior,2019-06-29,13,9331.0,1.6350000000000002,1231125.495
553663,Srta. Clarice Rezende,vendas,senior,2019-09-01,5,10717.0,5.0,199543.275
157588,Ravi Lucca Campos,vendas,senior,2019-07-05,5,10548.0,3.015,157656.63
644323,João Pedro Ribeiro,vendas,senior,2020-03-22,14,2637.0,4.455,131006.055
944896,Lunna Barros,vendas,senior,2021-05-22,12,12549.0,2.28,522014.34
502806,Sr. Igor Pinto,vendas,senior,2021-04-26,1,14641.0,2.7,1429799.355
677227,Daniela Campos,vendas,senior,2016-12-24,13,13933.0,1.245,372824.115
356529,Isabel Costa,vendas,senior,2018-07-13,10,349.0,5.0,1283411.745
555005,Benício Ribeiro,vendas,senior,2021-12-05,4,7509.0,4.605,936265.365
652337,Aurora da Mata,vendas,senior,2015-04-29,11,10248.0,2.925,17143.574999999997
157086,Heloísa da Rosa,vendas,senior,2021-03-06,13,1870.0,5.0,984059.46
598847,Brayan Brito,vendas,senior,2022-03-10,14,8532.0,4.425000000000001,1252241.985
547546,Laura Monteiro,vendas,senior,2020-06-02,10,13462.0,0.18,477249.225
888499,Maria Flor Araújo,vendas,senior,2015-08-04,10,6589.0,0.75,1248815.73
578137,Rhavi das Neves,vendas,senior,2018-11-19,3,4948.0,4.305,1209625.815
949744,Ágatha Gonçalves,vendas,senior,2015-07-12,12,12277.0,5.0,1469898.96
109202,Matteo Barros,vendas,senior,2016-03-27,14,9058.0,5.0,352265.895
172856,Raul Almeida,vendas,senior,2022-07-05,3,9478.0,0.915,405322.605
488101,Enzo Gabriel Novais,vendas,senior,2018-06-22,10,14664.0,1.65,452735.22
55388,Laura da Conceição,vendas,senior,2021-04-02,11,8116.0,3.45,1327925.985
902743,Nina Cunha,vendas,senior,2017-10-20,12,7440.0,5.0,818440.125
379310,Srta. Vitória da Luz,vendas,senior,2019-06-28,11,13504.0,5.0,647586.6900000001
552892,Sr. Vinícius Freitas,vendas,senior,2022-09-14,3,6735.0,5.0,870760.335
803009,Srta. Carolina Andrade,vendas,senior,2019-09-26,3,10033.0,1.08,173597.66999999998
740919,Rael Souza,vendas,senior,2022-10-01,12,14637.0,5.0,836871.705
986784,Theodoro Pinto,vendas,senior,2015-02-21,6,14608.0,0.675,419930.82
930471,Srta. Luiza Carvalho,vendas,senior,2021-09-26,15,2304.0,2.4000000000000004,194884.395
186184,Pedro Montenegro,vendas,senior,2016-01-11,13,5101.0,5.0,354459.03
578744,Anna Liz Azevedo,vendas,senior,2020-10-04,3,14263.0,3.255,578356.53
266543,Marcelo Jesus,vendas,senior,2019-02-26,6,10735.0,5.0,1204940.655
30873,Sr. Thales Machado,vendas,senior,2016-09-30,4,13753.0,1.035,28277.25
273505,Lavínia Gonçalves,vendas,senior,2022-03-20,14,508.0,2.895,1087824.885
163435,Ísis Machado,vendas,senior,2021-12-09,11,2661.0,5.0,812627.1300000001
641573,Lara Nascimento,vendas,senior,2016-04-17,9,1587.0,0.4649999999999999,1054827.375
304001,Luigi Ramos,vendas,senior,2015-03-18,4,10815.0,0.885,374201.445
920608,Ryan Leão,vendas,senior,2016-01-11,8,8074.0,5.0,194725.08
907332,Maria Júlia Pereira,vendas,senior,2017-07-14,10,14167.0,5.0,1067892.0
723633,Théo Leão,vendas,senior,2019-07-12,3,5367.0,1.125,1098946.605
26797,Gustavo Henrique Mendonça,vendas,senior,2020-08-15,15,13464.0,2.055,1126013.955
729903,Dra. Clarice Montenegro,vendas,senior,2022-06-25,8,5703.0,3.39,405012.33
244827,Dra. Emanuella Aragão,vendas,senior,2017-10-07,10,3525.0,5.0,1191171.27
275739,Ravi Porto,vendas,senior,2016-06-19,4,9907.0,0.8999999999999999,669937.05
511854,Srta. Maria Julia Moura,vendas,senior,2022-07-16,4,9621.0,3.09,266183.64
719828,João Lucas Abreu,vendas,senior,2023-04-10,1,13071.0,1.995,413955.045
383366,Stella Souza,vendas,senior,2023-09-24,8,5545.0,5.0,1201871.49
255558,Benjamin Aragão,vendas,senior,2015-01-29,14,1815.0,5.0,901726.155
478061,Heloísa da Cruz,vendas,senior,2022-01-20,2,6618.0,4.98,316625.055
362013,Yan Leão,vendas,senior,2017-11-26,12,14145.0,5.0,344912.61
667255,Luiz Fernando da Cunha,vendas,senior,2023-08-03,5,13585.0,2.46,645947.415
937321,Maria Cecília da Mota,vendas,senior,2018-10-16,4,2104.0,3.315,511126.095
911629,Sra. Júlia Dias,vendas,senior,2020-06-28,5,11028.0,5.0,1031283.765
225760,Camila Melo,vendas,senior,2017-04-05,14,2824.0,2.76,621486.21
21655,Maria Sophia Melo,vendas,senior,2023-04-06,10,8412.0,3.93,1323396.0
604809,Theodoro Nunes,vendas,senior,2015-02-22,6,1003.0,5.0,328951.605
408873,Dr. Henrique Vargas,vendas,senior,2020-06-26,4,481.0,2.805,168712.575
405062,Ana Lívia Moreira,vendas,senior,2018-08-07,4,2884.0,5.0,60684.69
827818,José Teixeira,vendas,senior,2022-09-21,14,8832.0,2.895,874894.0499999999
373789,Yan Araújo,vendas,senior,2015-06-08,3,10297.0,1.35,559443.885
223573,Isaque Cardoso,vendas,senior,2021-06-06,11,3910.0,5.0,230837.85
108291,Dra. Camila Cavalcanti,vendas,senior,2018-12-29,13,14754.0,5.0,25436.07
629990,Sabrina da Paz,vendas,senior,2019-03-19,5,6184.0,2.865,607786.965
203034,Antônio Martins,vendas,senior,2021-07-25,5,14245.0,5.0,92852.745
60190,Sophie Montenegro,vendas,senior,2020-01-02,13,6640.0,5.0,641902.05
62868,Diego Câmara,vendas,senior,2017-09-09,3,919.0,5.0,1179005.955
144297,Maria Alice Casa Grande,vendas,senior,2018-06-24,13,2307.0,5.0,351174.615
217192,Carolina Nunes,vendas,senior,2022-02-22,10,6058.0,0.4499999999999999,1045062.405
343632,Eloah Fonseca,vendas,senior,2021-08-30,10,7039.0,5.0,1071154.065
234876,Valentim Siqueira,vendas,senior,2021-12-02,6,4648.0,0.5549999999999999,639421.6950000001
695536,Ana Sophia Pacheco,vendas,senior,2015-04-03,11,8016.0,1.6800000000000002,76142.22
759897,Theo Jesus,vendas,senior,2023-07-27,2,4803.0,5.0,326713.905
470222,Yan Pinto,vendas,senior,2022-09-24,13,732.0,4.23,355444.275
657931,Theodoro Casa Grande,vendas,senior,2019-02-11,5,14581.0,1.755,1027317.405
402767,Maria Helena Cavalcanti,vendas,senior,2019-08-29,11,14932.0,3.9,663638.46
375891,Agatha Barros,vendas,senior,2015-01-31,9,1005.0,0.675,749582.37
704896,Maria Vitória Silva,vendas,senior,2018-07-23,15,13791.0,3.1500000000000004,749480.61
117772,Dr. Isaque Nogueira,vendas,senior,2021-04-21,13,12670.0,4.365,1146253.65
259851,Heloisa Guerra,vendas,senior,2018-05-03,6,5917.0,3.585,660494.955
718421,Augusto Pereira,vendas,senior,2021-05-24,4,7791.0,5.0,1136676.6
670912,Juan da Paz,vendas,senior,2015-07-06,7,5239.0,5.0,1452548.985
502886,Srta. Lunna Gonçalves,vendas,senior,2017-12-07,15,14562.0,5.0,310535.745
186799,Maria Júlia Jesus,vendas,senior,2021-01-03,13,546.0,0.4649999999999999,550099.755
729072,Sra. Júlia Rios,vendas,senior,2019-09-24,6,3417.0,5.0,88449.105
576108,Vitor Mendes,vendas,senior,2015-01-22,3,14902.0,2.61,1257204.345
985800,Caio da Mata,vendas,senior,2020-12-11,2,12051.0,5.0,1288811.16
933542,Maria Eduarda Nascimento,vendas,senior,2020-07-07,14,4479.0,5.0,883395.69
729654,Evelyn Vieira,vendas,senior,2023-01-22,1,4737.0,1.89,451128.27
551036,Srta. Yasmin Leão,vendas,senior,2016-11-29,14,1911.0,2.82,724720.95
975401,Luiz Felipe Camargo,vendas,senior,2017-03-13,5,2215.0,5.0,268446.765
968898,Danilo Mendes,vendas,senior,2022-07-30,4,7551.0,2.835,939791.58
599255,Ana Lívia Mendonça,vendas,senior,2017-07-01,12,8106.0,1.83,237495.705
534735,Thiago Moraes,vendas,senior,2019-03-21,1,2304.0,1.95,1418157.75
543256,Leandro Novais,vendas,senior,2017-04-01,5,12031.0,2.055,281187.18
298060,Maria Luiza Fernandes,vendas,senior,2017-10-27,14,13234.0,0.63,713710.995
42538,Arthur Gabriel Macedo,vendas,senior,2017-08-09,12,8295.0,2.385,328384.635
707249,Sabrina Pires,vendas,senior,2020-07-04,1,3597.0,5.0,1205129.955
714750,Sr. Valentim Fogaça,vendas,senior,2016-11-18,7,8830.0,5.0,1195835.04
181731,Vinícius Sá,vendas,senior,2021-02-04,8,11647.0,4.98,427118.775
360697,Srta. Agatha Gonçalves,vendas,senior,2023-11-21,9,3370.0,5.0,280478.565
396852,Davi Silveira,vendas,senior,2020-11-09,2,9798.0,5.0,1361844.21
865243,Rodrigo Brito,vendas,senior,2022-05-31,10,6339.0,5.0,1198975.095
667057,Caleb da Costa,vendas,senior,2016-12-16,9,11640.0,5.0,402528.9
286213,Maria Isis Cardoso,vendas,senior,2017-10-28,4,14803.0,5.0,1161281.34
545454,Sr. Bento Moraes,vendas,senior,2023-07-23,12,2661.0,1.2000000000000002,317663.865
644964,Luiz Henrique Aparecida,vendas,senior,2022-12-26,11,10249.0,1.7999999999999998,1209734.58
174451,Emanuelly da Mota,vendas,senior,2017-12-21,3,4036.0,2.295,396455.64
890447,Marcelo Moura,vendas,senior,2021-02-07,4,11775.0,3.765,1446552.72
598672,Maria Clara Silva,vendas,senior,2022-04-29,4,11794.0,5.0,653159.1000000001
862970,Luiz Fernando Nascimento,vendas,senior,2018-12-30,15,10294.0,3.63,952581.48
151784,Pietro Ramos,vendas,senior,2022-02-04,5,2140.0,0.21,891665.94
917792,Olívia Cavalcante,vendas,senior,2021-11-16,15,8806.0,4.1850000000000005,1178932.5
178709,Sofia Aragão,vendas,senior,2019-10-14,3,10344.0,2.22,470218.245
852659,Zoe Jesus,vendas,senior,2018-02-02,2,8577.0,5.0,15895.47
385525,Dr. Noah Moraes,vendas,senior,2015-06-20,13,5967.0,5.0,59350.275
277790,Ana Sophia Castro,vendas,senior,2018-07-20,6,5272.0,2.805,130726.635
929075,Maria Cecília da Luz,vendas,senior,2015-05-23,7,5835.0,5.0,836299.29
704256,Sra. Eloá da Cunha,vendas,senior,2021-10-20,12,10135.0,5.0,926788.71
987535,Srta. Maria Luiza Mendes,vendas,senior,2023-06-15,15,12925.0,3.825,968555.46
48453,Nicole Mendes,vendas,senior,2021-08-23,15,13477.0,3.09,227221.74
565587,Kevin Casa Grande,vendas,senior,2019-07-31,12,12033.0,5.0,1040807.19
600296,Anthony Gabriel Cassiano,vendas,senior,2023-05-27,1,4114.0,0.15,1472528.5499999998
272459,Luara Sousa,vendas,senior,2015-07-25,2,10777.0,5.0,1275871.35
563629,Gabriela Vieira,vendas,senior,2023-05-17,2,2313.0,5.0,1384700.91
221702,Benicio Viana,vendas,senior,2023-05-04,2,1408.0,1.71,1103130.9
979023,Benjamin Carvalho,vendas,senior,2019-10-06,9,627.0,4.26,1262531.865
724286,Otávio Melo,vendas,senior,2021-12-19,6,10116.0,5.0,878324.685
896297,Maria Liz Lopes,vendas,senior,2018-11-07,9,6594.0,2.085,1372875.495
619675,Dom Albuquerque,vendas,senior,2022-11-19,14,7522.0,5.0,248510.835
170321,Benjamin Aragão,vendas,senior,2017-03-11,11,14518.0,0.8999999999999999,537596.505
187485,Thales Guerra,vendas,senior,2017-04-23,15,5589.0,0.015,1245459.09
331924,Guilherme Abreu,vendas,senior,2016-08-28,7,11466.0,2.625,991749.75
301577,Enzo Gabriel Fogaça,vendas,senior,2018-05-10,14,14322.0,4.245,841354.17
952522,Olívia da Costa,vendas,senior,2015-01-22,11,1689.0,0.045,69772.70999999999
775213,Alexia Monteiro,vendas,senior,2018-08-14,15,93.0,5.0,173338.335
988787,Júlia Mendes,vendas,senior,2018-08-23,4,4065.0,2.01,114176.775
946717,Davi Luiz Novais,vendas,senior,2023-09-30,14,6393.0,0.585,59284.935
269843,Isabela Barbosa,vendas,senior,2017-06-10,15,3930.0,2.49,1031900.52
601444,Felipe da Rosa,vendas,senior,2018-08-16,1,1941.0,1.6949999999999998,1337860.815
384148,Bryan Martins,vendas,senior,2016-06-10,4,14797.0,1.515,1145818.41
811824,Mariah Freitas,vendas,senior,2021-08-10,14,3168.0,5.0,590922.045
88038,Mariah Sousa,vendas,senior,2015-10-25,8,6844.0,3.855,1133686.005
363693,Dr. Luiz Otávio Duarte,vendas,senior,2018-05-01,10,13579.0,3.1049999999999995,411242.91
513673,Esther Câmara,vendas,senior,2016-11-13,11,13294.0,5.0,493141.785
252205,Luiza Albuquerque,vendas,senior,2018-08-22,1,10339.0,5.0,955396.74
365236,Srta. Luísa Lima,vendas,senior,2018-10-11,5,2814.0,3.795,34344.36
204546,Mathias Nunes,vendas,senior,2021-01-03,7,14194.0,1.56,584110.98
104439,Murilo Carvalho,vendas,senior,2023-02-20,3,6549.0,5.0,951581.235
403906,Dr. Brayan Rios,vendas,senior,2023-01-05,13,5841.0,3.06,1197936.63
73743,Sra. Emanuella Leão,vendas,senior,2017-07-16,4,5088.0,5.0,727346.0549999999
882278,Eduardo Marques,vendas,senior,2021-01-31,3,7936.0,5.0,1143990.6
708440,Maysa Novaes,vendas,senior,2015-03-02,9,6657.0,4.635,518482.59
266420,Mateus Dias,vendas,senior,2023-08-10,12,7857.0,5.0,1464531.12
442121,Pietro Santos,vendas,senior,2018-09-10,9,5494.0,2.13,1173919.455
941533,Vicente Sampaio,vendas,senior,2021-07-08,14,2458.0,1.275,420013.4250000001
164147,Vitor Gabriel Lopes,vendas,senior,2016-07-04,2,4504.0,0.8400000000000001,1465858.245
393684,João Vitor Barros,vendas,senior,2019-03-09,11,5916.0,0.915,588355.41
925829,Guilherme Cunha,vendas,senior,2021-02-21,7,14683.0,3.9,978248.055
761567,Isaque Mendonça,vendas,senior,2018-01-11,8,10036.0,5.0,421276.605
374988,Arthur Miguel Casa Grande,vendas,senior,2023-06-17,6,14887.0,5.0,1405278.975
573528,Dr. Ravy Albuquerque,vendas,senior,2018-09-21,8,13696.0,2.175,989307.675
654107,Ayla Cardoso,vendas,senior,2020-09-24,12,16.0,4.215,1233815.52
423778,Lavínia Teixeira,vendas,senior,2020-09-24,13,11467.0,5.0,498580.905
81528,Kevin Pinto,vendas,senior,2022-08-09,15,12583.0,1.35,1349010.4500000002
819367,Julia Vargas,vendas,senior,2022-05-29,14,5568.0,3.705,1131334.14
827602,Ana Carolina Costela,vendas,senior,2020-09-28,8,11143.0,5.0,1248051.72
888487,Igor Machado,vendas,senior,2016-10-14,11,14806.0,4.5,459483.24
597927,Srta. Esther da Mata,vendas,senior,2016-08-03,15,7153.0,0.24,191941.965
935493,Brayan Sampaio,vendas,senior,2021-02-09,14,10845.0,5.0,968874.9
165465,Isabelly Ramos,vendas,senior,2016-01-29,3,2503.0,5.0,461057.655
330145,Dr. Caleb Castro,vendas,senior,2015-06-24,3,3990.0,0.8699999999999999,852755.7749999999
921417,Cauã Andrade,vendas,senior,2023-04-27,11,8820.0,5.0,528605.79
574780,André da Cunha,vendas,senior,2023-12-24,5,12294.0,4.71,885302.235
32065,Clarice Nogueira,vendas,senior,2015-09-13,10,9199.0,3.21,910140.795
534772,Samuel Souza,vendas,senior,2021-04-22,7,5379.0,0.63,623194.4400000001
448123,Mirella Guerra,vendas,senior,2016-07-15,15,666.0,5.0,1242637.695
680757,Maria Alice Caldeira,vendas,senior,2019-05-24,1,8200.0,2.97,762237.915
328845,Yan da Cunha,vendas,senior,2017-04-22,11,1785.0,5.0,113823.9
279191,Mariah Carvalho,vendas,senior,2023-03-27,12,8650.0,1.005,549848.0700000001
578181,João Lucas Moreira,vendas,senior,2017-04-08,3,14179.0,1.035,218007.945
934586,João Felipe da Luz,vendas,senior,2015-12-03,6,5574.0,0.03,389610.84
382608,Dante Gomes,vendas,senior,2017-11-04,8,4849.0,0.4349999999999999,1296183.945
381877,Lara Carvalho,vendas,senior,2021-03-22,1,10138.0,5.0,1089591.495
358823,Otto da Mata,vendas,senior,2021-02-08,13,10494.0,3.345,1304022.54
839499,Letícia Araújo,vendas,senior,2016-01-19,15,13002.0,5.0,1347293.46
596682,Heloisa Albuquerque,vendas,senior,2015-05-26,14,5328.0,5.0,1047299.055
406207,Lucas Gabriel Sales,vendas,senior,2020-04-14,8,3136.0,1.125,1141809.375
424894,Otávio Albuquerque,vendas,senior,2022-10-03,3,4162.0,4.065,611014.23
973043,Maria Laura Cassiano,vendas,senior,2020-02-20,4,10594.0,5.0,406123.95
64842,Joana Souza,vendas,senior,2017-11-23,12,6612.0,2.325,1227012.24
306251,Ísis Rios,vendas,senior,2019-03-14,4,702.0,5.0,497194.545
188119,Ayla da Conceição,vendas,senior,2022-07-01,13,10476.0,0.645,5508.765
887334,Sophie Machado,vendas,senior,2016-05-18,7,2337.0,1.815,270332.73
40043,Manuela Mendes,vendas,senior,2020-01-10,13,6702.0,1.4249999999999998,1176156.51
316464,Ana Beatriz Siqueira,vendas,senior,2018-06-18,6,4363.0,2.115,431059.395
935969,Nina Câmara,vendas,senior,2020-07-07,15,6057.0,3.615,664936.17
964362,André Moura,vendas,senior,2022-09-16,7,11155.0,3.84,1480143.54
34709,Dr. Henry Barbosa,vendas,senior,2020-11-19,14,12973.0,3.99,1488990.405
51335,Vicente Rios,vendas,senior,2023-04-14,7,14371.0,4.965,1102476.795
691118,Srta. Natália Aparecida,vendas,senior,2017-11-11,13,871.0,4.47,1328280.78
738082,Bruna Albuquerque,vendas,senior,2018-10-21,4,3018.0,5.0,1173626.385
268998,Miguel Martins,vendas,senior,2020-03-25,1,6612.0,4.785,1295541.0750000002
419656,Emanuella Nogueira,vendas,senior,2020-03-28,9,607.0,5.0,1322577.99
739158,Ana Julia Ferreira,vendas,senior,2018-05-17,2,7227.0,5.0,1038410.88
999396,Laura Barbosa,vendas,senior,2023-05-17,14,6619.0,0.99,202672.44
714072,Dra. Bárbara Sá,vendas,senior,2020-09-11,13,6259.0,4.83,1493297.265
528766,Emanuelly Teixeira,vendas,senior,2021-09-18,5,8683.0,5.0,1189397.895
57143,Lunna Campos,vendas,senior,2021-03-20,11,1728.0,5.0,995011.05
637831,Bruna Novaes,vendas,senior,2016-09-17,1,12054.0,5.0,1230302.25
683367,Dr. Kevin Albuquerque,vendas,senior,2016-07-12,1,4368.0,1.4249999999999998,410674.755
133230,Sra. Isis da Conceição,vendas,senior,2021-10-16,6,8968.0,5.0,609314.835
241969,João Guilherme Costa,vendas,senior,2015-10-08,12,2646.0,5.0,162908.02500000002
495890,Liz da Luz,vendas,senior,2016-05-29,8,4401.0,5.0,572783.3099999999
557239,Sarah da Mota,vendas,senior,2018-12-28,13,5704.0,5.0,1044491.31
790287,Ana Beatriz Silva,vendas,senior,2015-08-20,12,1950.0,5.0,98214.78
357441,Allana das Neves,vendas,senior,2021-02-27,14,12780.0,3.015,1025048.475
708513,Ágatha Correia,vendas,senior,2021-04-24,12,5464.0,3.615,68653.44
372499,Vitor Gabriel Porto,vendas,senior,2019-02-21,1,7383.0,3.96,849203.04
110478,Marcos Vinicius Rios,vendas,senior,2017-07-16,5,5620.0,5.0,834676.77
443564,Ana Julia Fogaça,vendas,senior,2020-03-16,6,6877.0,0.12,2790.84
74995,Eloá Souza,vendas,senior,2022-01-29,8,9693.0,5.0,631352.55
184497,Sra. Ana Luiza Rios,vendas,senior,2018-02-06,1,14005.0,5.0,1268875.065
458783,Henry Sales,vendas,senior,2018-06-01,2,10645.0,3.345,528308.1000000001
426266,Stephany Pastor,vendas,senior,2015-04-14,12,6265.0,5.0,52513.11
297412,Davi Lucas Ribeiro,vendas,senior,2017-04-24,15,13636.0,5.0,22729.83
931716,Vitor Hugo Vieira,vendas,senior,2022-06-12,4,7593.0,3.2700000000000005,1166186.88
375427,Lavínia Vasconcelos,vendas,senior,2022-04-09,4,76.0,3.84,1276943.505
68446,Bryan Nascimento,vendas,senior,2018-10-13,11,759.0,1.875,410349.15
291706,Sarah da Mota,vendas,senior,2022-02-15,1,11470.0,2.415,1218516.285
740797,João Silva,vendas,senior,2022-08-27,3,8766.0,2.67,408129.495
445043,Pedro Lucas Ribeiro,vendas,senior,2019-12-29,6,11848.0,4.62,630218.7749999999
628701,Rodrigo da Rosa,vendas,senior,2016-07-11,10,13927.0,2.355,219879.39
64653,Dante Sá,vendas,senior,2023-05-06,9,6432.0,2.535,381583.4250000001
369367,Beatriz da Paz,vendas,senior,2020-06-28,3,14149.0,5.0,1027913.13
774171,Dr. João Felipe Leão,vendas,senior,2015-11-30,15,12873.0,3.33,480120.3000000001
702364,Srta. Luna Rios,vendas,senior,2021-04-22,6,8700.0,5.0,788543.115
624490,Carlos Eduardo Moraes,vendas,senior,2017-04-30,12,7398.0,0.315,881142.5549999999
29623,Mateus Brito,vendas,senior,2016-04-02,3,3891.0,5.0,684356.085
214423,Stella Barros,vendas,senior,2022-11-19,11,6894.0,3.045,31698.75
340576,Alexandre Souza,vendas,senior,2016-01-12,7,10441.0,5.0,362644.665
516586,Dr. Benjamim Costa,vendas,senior,2016-04-18,4,12936.0,5.0,444278.535
209950,Kevin Camargo,vendas,senior,2018-01-02,8,3039.0,0.8999999999999999,1230809.235
52334,Sr. Theodoro Pastor,vendas,senior,2018-07-10,7,5152.0,3.915,309828.945
700129,Maria Eduarda Carvalho,vendas,senior,2022-07-27,13,4155.0,3.72,894175.6799999999
477706,Evelyn Sales,vendas,senior,2021-12-29,14,8326.0,5.0,313414.515
753145,Mariah Freitas,vendas,senior,2018-12-08,5,12414.0,3.24,1032969.435
934520,Matheus Viana,vendas,senior,2021-07-27,10,1657.0,0.255,386377.41
793810,Srta. Ana Liz Vasconcelos,vendas,senior,2017-06-22,9,1290.0,0.5249999999999999,41747.49
372179,Sra. Alice Nascimento,vendas,senior,2016-02-03,7,8587.0,5.0,628582.0650000001
713191,Carlos Eduardo Cardoso,vendas,senior,2018-12-10,13,3906.0,5.0,1232445.27
174453,Ana Lívia Cavalcante,vendas,senior,2016-02-16,11,12808.0,5.0,339336.195
540534,Ana Júlia Martins,vendas,senior,2023-04-07,5,10485.0,5.0,367024.4250000001
682902,Ana Beatriz Cavalcanti,vendas,senior,2021-03-18,4,7516.0,1.335,1274033.775
32155,Davi Lucca Moreira,vendas,senior,2016-03-22,1,9241.0,0.2249999999999999,416490.87
372544,Rafaela Lima,vendas,senior,2023-12-20,13,8661.0,1.125,359338.05000000005
60657,Matheus Cunha,vendas,senior,2022-10-19,11,11823.0,5.0,1235459.985
776357,João Vitor Fernandes,vendas,senior,2022-01-02,14,14469.0,3.675,998253.585
891024,Dr. Vicente da Paz,vendas,senior,2020-12-19,3,2626.0,2.355,1120755.6
438830,Allana Montenegro,vendas,senior,2023-07-28,11,6661.0,5.0,1399010.085
214577,Maitê Vieira,vendas,senior,2021-05-24,7,6457.0,4.98,1350033.315
629226,Giovanna Fogaça,vendas,senior,2021-04-05,8,13405.0,3.0,1437140.73
765433,Luna Vargas,vendas,senior,2019-07-30,15,13236.0,5.0,660187.245
254615,Sra. Stella Pinto,vendas,senior,2022-04-29,3,5422.0,3.285,92235.84
125253,Alícia Cardoso,vendas,senior,2020-01-13,1,10338.0,5.0,31014.15
1542,Arthur Gabriel Correia,vendas,senior,2021-03-21,6,7023.0,1.32,931715.85
450778,Maria Liz Oliveira,vendas,senior,2022-10-23,15,9418.0,5.0,1140632.1749999998
692023,Sr. Paulo Costela,vendas,senior,2019-12-15,15,10839.0,5.0,1434996.93
662075,Isabella Ribeiro,vendas,senior,2016-12-25,7,1656.0,4.65,244882.335
783139,Pedro Lucas Oliveira,vendas,senior,2020-11-20,11,3471.0,4.875,597614.67
13333,Nina Freitas,vendas,senior,2019-06-29,11,12118.0,1.125,1053000.735
664032,Sra. Ana Macedo,vendas,senior,2015-05-15,7,9511.0,3.06,912197.085
687213,Dr. Luiz Henrique Sousa,vendas,senior,2019-02-24,15,7329.0,5.0,1000478.16
911544,Luiza Fogaça,vendas,senior,2021-12-05,8,3745.0,1.5750000000000002,363568.26
19795,Sra. Julia Mendonça,vendas,senior,2021-03-20,5,5637.0,5.0,1266645.51
995893,Letícia da Cunha,vendas,senior,2015-08-26,8,5380.0,1.125,11052.735
632093,Theo Nascimento,vendas,senior,2016-02-15,6,2095.0,5.0,454248.0
208232,Ana Macedo,vendas,senior,2020-06-23,10,1983.0,5.0,704319.825
951143,Milena da Cunha,vendas,senior,2016-02-19,10,7797.0,5.0,728456.8500000001
129547,Srta. Lorena Duarte,vendas,senior,2023-12-16,5,13125.0,5.0,190243.125
330747,Thales Moura,vendas,senior,2016-07-03,6,3430.0,2.67,1473950.16
935933,Gustavo Ramos,vendas,senior,2019-08-06,3,7521.0,5.0,651361.995
749690,João Felipe Rocha,vendas,senior,2020-08-02,11,12081.0,2.355,348885.015
70717,Juliana da Paz,vendas,senior,2017-03-04,15,3210.0,1.725,1155193.635
957879,Ryan Borges,vendas,senior,2022-09-05,2,7945.0,5.0,1238980.08
312715,Sra. Maria Vitória Azevedo,vendas,senior,2015-01-07,4,3483.0,0.99,765485.085
560172,Augusto Sousa,vendas,senior,2020-03-06,1,11643.0,5.0,346837.57499999995
631580,Ana Vitória Mendes,vendas,senior,2018-12-17,1,6907.0,5.0,669173.61
712672,Ana Silva,vendas,senior,2021-12-22,6,1513.0,5.0,623594.9400000001
757313,Luiz Otávio da Mata,vendas,senior,2019-02-18,1,10884.0,3.9,1053049.7999999998
772665,Ana Julia Cardoso,vendas,senior,2017-12-01,1,11416.0,2.16,282123.255
220207,Fernanda Guerra,vendas,senior,2018-03-10,4,7827.0,5.0,1268817.555
206669,Stephany Rezende,vendas,senior,2019-06-15,6,2629.0,1.935,1222285.71
412188,Augusto Guerra,vendas,senior,2017-12-18,15,6868.0,5.0,12102.975
459121,Thales Cirino,vendas,senior,2016-12-14,7,6391.0,2.88,443437.32
502182,João Aragão,vendas,senior,2020-04-23,15,3366.0,5.0,971266.02
231864,Mariane Mendonça,vendas,senior,2021-10-11,6,1707.0,1.17,285950.91000000003
530139,Théo Martins,vendas,senior,2022-02-14,7,10915.0,0.8250000000000001,788713.6199999999
745633,Isabelly Ribeiro,vendas,senior,2020-09-23,6,9660.0,5.0,554791.74
644910,Carlos Eduardo da Mota,vendas,senior,2017-02-12,10,5397.0,3.615,1422783.225
859585,Sra. Ana Luiza Cirino,vendas,senior,2017-12-03,1,14413.0,2.73,1248087.555
